ENTRY            F1310   20170125                             F064F1310  0    1 
SUBENT        F1310001   20170125                             F064F1310  1    1 
BIB                 13         36                                 F1310  1    2 
TITLE      Angular correlations in 24Mg(p,p+gamma)24Mg inelastic  F1310  1    3 
           scattering at Ep=7.4 MeV.                              F1310  1    4 
AUTHOR     (L.I.Galanina,N.S.Zelenskaya,V.M.Lebedev,N.V.Orlova,   F1310  1    5 
           A.V.Spassky,S.V.Artemov)                               F1310  1    6 
INSTITUTE  (4RUSMOS,4UZ UZB)                                      F1310  1    7 
REFERENCE  (J,IZV,79,(4),556,2015)                                F1310  1    8 
           #doi:10.7868/S0367676515040109                         F1310  1    9 
           (J,BAS,79,(4),513,2015) English translation            F1310  1   10 
           #doi:10.3103/S1062873815040103                         F1310  1   11 
REL-REF    (N,F1277002,L.I.Galanina+,J,YF,78,(9),818,2015)        F1310  1   12 
           (N,F1277002,L.I.Galanina+,J,PAN,78,(6),767,2015)       F1310  1   13 
           Differential cross sections of elastic scattering      F1310  1   14 
           are given.                                             F1310  1   15 
           (N,F1277003,L.I.Galanina+,J,YF,78,(9),818,2015)        F1310  1   16 
           (N,F1277003,L.I.Galanina+,J,PAN,78,(6),767,2015)       F1310  1   17 
           Differential cross sections of inelastic scattering    F1310  1   18 
           are given.                                             F1310  1   19 
FACILITY   (CYCLO,4RUSMOS)                                        F1310  1   20 
SAMPLE     (12-MG-24,ENR=0.97) Self-supporting Mg film with       F1310  1   21 
           0.77 mg/cm2 thickness.                                 F1310  1   22 
DETECTOR   (SIBAR) Detectors with the sensitive regions up to     F1310  1   23 
           350 mu-m thick were used simultaneously to detect      F1310  1   24 
           scattered protons. Angular resolution of detectors     F1310  1   25 
           was (+ -2) degr.                                       F1310  1   26 
           (NAICR) Gamma-quanta were detected by four             F1310  1   27 
           scintillation detectors with heights and diameters of  F1310  1   28 
           63 mm. Angular resolution of detectors was (+ -13)     F1310  1   29 
           degr.                                                  F1310  1   30 
INC-SOURCE The energy spread of the beam was 70 keV.              F1310  1   31 
METHOD     (COINC)                                                F1310  1   32 
ERR-ANALYS (ERR-S) Statistical errors are given. Statistical      F1310  1   33 
           errors were from 5% to 50%, average value was 14%.     F1310  1   34 
STATUS     (TABLE) Figure 2 from IZV,79,(4),556,2015.             F1310  1   35 
           (APRVD) Entry was approved by Dr.V.M.Lebedev.          F1310  1   36 
HISTORY    (20170124R) Data were received from Dr.V.M.Lebedev.    F1310  1   37 
           (20170125C)                                            F1310  1   38 
ENDBIB              36          0                                 F1310  1   39 
COMMON               2          3                                 F1310  1   40 
EN         E-LVL                                                  F1310  1   41 
MEV        MEV                                                    F1310  1   42 
        7.4      1.369                                            F1310  1   43 
ENDCOMMON            3          0                                 F1310  1   44 
ENDSUBENT           43          0                                 F1310  199999 
SUBENT        F1310002   20170125                             F064F1310  2    1 
BIB                  2          7                                 F1310  2    2 
REACTION   (12-MG-24(P,INL)12-MG-24,PAR,DA/DA,P/G,NCP/REL)        F1310  2    3 
COMMENT    No explanation of relative units is given. Angle       F1310  2    4 
           definition: ANG-AZ is an azimuthal angle between       F1310  2    5 
           emitted gamma and reaction plane. ANG1 is a polar      F1310  2    6 
           angle between scattered proton and initial beam        F1310  2    7 
           direction. ANG2 is a polar angle between initial beam  F1310  2    8 
           direction and emitted gamma direction.                 F1310  2    9 
ENDBIB               7          0                                 F1310  2   10 
NOCOMMON             0          0                                 F1310  2   11 
DATA                 5         70                                 F1310  2   12 
ANG-AZ     ANG1       ANG2       DATA       ERR-S                 F1310  2   13 
ADEG       ADEG       ADEG       ARB-UNITS  ARB-UNITS             F1310  2   14 
       180.        40.        20.       242.        20.           F1310  2   15 
       180.        40.        52.       127.        14.           F1310  2   16 
       180.        40.        85.       137.        13.           F1310  2   17 
       180.        40.        85.       124.        15.           F1310  2   18 
       180.        40.       118.       193.        16.           F1310  2   19 
       180.        40.       118.       181.        18.           F1310  2   20 
       180.        40.       150.        62.        14.           F1310  2   21 
       180.        80.        20.       411.        35.           F1310  2   22 
       180.        80.        52.       173.        22.           F1310  2   23 
       180.        80.        85.       240.        26.           F1310  2   24 
       180.        80.        85.       348.        35.           F1310  2   25 
       180.        80.       118.       243.        32.           F1310  2   26 
       180.        80.       118.       292.        28.           F1310  2   27 
       180.        80.       150.        88.        27.           F1310  2   28 
       180.       140.        20.       159.        22.           F1310  2   29 
       180.       140.        52.        45.        14.           F1310  2   30 
       180.       140.        85.       116.        17.           F1310  2   31 
       180.       140.        85.       113.        17.           F1310  2   32 
       180.       140.       118.       109.        17.           F1310  2   33 
       180.       140.       118.       101.        18.           F1310  2   34 
       180.       140.       150.        64.        17.           F1310  2   35 
       225.        40.        20.       269.        28.           F1310  2   36 
       225.        40.        20.       205.        28.           F1310  2   37 
       225.        40.        52.       181.        22.           F1310  2   38 
       225.        40.        52.       196.        24.           F1310  2   39 
       225.        40.        85.       141.        20.           F1310  2   40 
       225.        40.        85.       144.        22.           F1310  2   41 
       225.        40.        85.       155.        17.           F1310  2   42 
       225.        40.       118.       267.        21.           F1310  2   43 
       225.        40.       118.       257.        27.           F1310  2   44 
       225.        40.       118.       265.        29.           F1310  2   45 
       225.        40.       150.       175.        19.           F1310  2   46 
       225.        80.        20.       432.        36.           F1310  2   47 
       225.        80.        52.       201.        28.           F1310  2   48 
       225.        80.        85.       299.        28.           F1310  2   49 
       225.        80.        85.       234.        22.           F1310  2   50 
       225.        80.       118.       358.        32.           F1310  2   51 
       225.        80.       118.       329.        32.           F1310  2   52 
       225.        80.       150.       224.        29.           F1310  2   53 
       225.       140.        20.       145.        24.           F1310  2   54 
       225.       140.        52.        85.        19.           F1310  2   55 
       225.       140.        85.       177.        24.           F1310  2   56 
       225.       140.        85.       171.        21.           F1310  2   57 
       225.       140.       118.       187.        26.           F1310  2   58 
       225.       140.       118.       172.        24.           F1310  2   59 
       225.       140.       150.       150.        26.           F1310  2   60 
       270.        40.        20.       283.        29.           F1310  2   61 
       270.        40.        52.       256.        26.           F1310  2   62 
       270.        40.        85.        81.        13.           F1310  2   63 
       270.        40.        85.       129.        22.           F1310  2   64 
       270.        40.        74.       103.        21.           F1310  2   65 
       270.        40.       106.       162.        25.           F1310  2   66 
       270.        40.       118.       211.        18.           F1310  2   67 
       270.        40.       118.       248.        27.           F1310  2   68 
       270.        40.       138.       328.        36.           F1310  2   69 
       270.        40.       150.       322.        23.           F1310  2   70 
       270.        80.        20.       351.        36.           F1310  2   71 
       270.        80.        52.       359.        35.           F1310  2   72 
       270.        80.        85.        98.        20.           F1310  2   73 
       270.        80.        85.        74.        18.           F1310  2   74 
       270.        80.       118.       191.        30.           F1310  2   75 
       270.        80.       118.       186.        26.           F1310  2   76 
       270.        80.       150.       382.        42.           F1310  2   77 
       270.       140.        20.       166.        24.           F1310  2   78 
       270.       140.        52.       140.        20.           F1310  2   79 
       270.       140.        85.        54.        15.           F1310  2   80 
       270.       140.        85.        55.        12.           F1310  2   81 
       270.       140.       118.        94.        19.           F1310  2   82 
       270.       140.       118.        96.        18.           F1310  2   83 
       270.       140.       150.       149.        21.           F1310  2   84 
ENDDATA             72          0                                 F1310  2   85 
ENDSUBENT           84          0                                 F1310  299999 
ENDENTRY             2          0                                 F131099999999 
