ENTRY            F1042   20210525                             F083F1042  0    1 
SUBENT        F1042001   20210525                             F083F1042  1    1 
BIB                  7         17                                 F1042  1    2 
TITLE      Identification of quasimolecular resonances in low     F1042  1    3 
           energy alpha-40Ca scattering and effects of compound   F1042  1    4 
           nucleus excitation.                                    F1042  1    5 
AUTHOR     (D.Frekers,R.Santo,K.Langanke)                         F1042  1    6 
INSTITUTE  (2GERMST)                                              F1042  1    7 
REFERENCE  (J,NP/A,394,189,1983)                                  F1042  1    8 
           #doi:10.1016/0375-9474(83)90169-0                      F1042  1    9 
FACILITY   (DYNAM,2GERBOC)                                        F1042  1   10 
SAMPLE     The target consisted of about 5 ug/cm2 metallic Ca     F1042  1   11 
           evaporated onto a 6 ug/cm2 carbon backing. An          F1042  1   12 
           additional gold layer (1 ug/cm2) prevented the target  F1042  1   13 
           from oxidation and served for a precise determination  F1042  1   14 
           of the absolute cross section by comparing with        F1042  1   15 
           Rutherford scattering.                                 F1042  1   16 
HISTORY    (20101013C)                                            F1042  1   17 
           (20210525A) SD: Corrections in all Subents. Subents    F1042  1   18 
           002, 003; 006, 007 were merged.                        F1042  1   19 
ENDBIB              17          0                                 F1042  1   20 
NOCOMMON             0          0                                 F1042  1   21 
ENDSUBENT           20          0                                 F1042  199999 
SUBENT        F1042002   20210525                             F083F1042  2    1 
BIB                  4          5                                 F1042  2    2 
REACTION   (20-CA-40(A,EL)20-CA-40,,DA,,RTH)                      F1042  2    3 
ERR-ANALYS (ERR-S,0.,4.) Statistical error                        F1042  2    4 
STATUS     (CURVE) Fig.6 from Nucl.Phys.,A394(1983)189            F1042  2    5 
HISTORY    (20210525U) SD: STATUS updated. Accuracy of digitized  F1042  2    6 
           data presentation revised. Data from Subent 003 added. F1042  2    7 
ENDBIB               5          0                                 F1042  2    8 
COMMON               1          3                                 F1042  2    9 
EN-ERR-DIG                                                        F1042  2   10 
MEV                                                               F1042  2   11 
 0.0056                                                           F1042  2   12 
ENDCOMMON            3          0                                 F1042  2   13 
DATA                 4       2198                                 F1042  2   14 
ANG-CM     EN         DATA       ERR-DIG                          F1042  2   15 
ADEG       MEV        NO-DIM     NO-DIM                           F1042  2   16 
       93.2     4.4265      0.989      0.012                      F1042  2   17 
       93.2     4.4780      0.996      0.012                      F1042  2   18 
       93.2     4.5230      1.004      0.012                      F1042  2   19 
       93.2     4.5938      1.003      0.012                      F1042  2   20 
       93.2     4.6581      1.003      0.012                      F1042  2   21 
       93.2     4.7030      0.994      0.012                      F1042  2   22 
       93.2     4.7353      1.010      0.012                      F1042  2   23 
       93.2     4.8446      1.009      0.012                      F1042  2   24 
       93.2     4.9024      1.001      0.012                      F1042  2   25 
       93.2     4.9540      1.017      0.012                      F1042  2   26 
       93.2     4.9796      1.008      0.012                      F1042  2   27 
       93.2     5.0247      1.008      0.012                      F1042  2   28 
       93.2     5.0696      0.999      0.012                      F1042  2   29 
       93.2     5.1275      0.999      0.012                      F1042  2   30 
       93.2     5.1919      1.007      0.012                      F1042  2   31 
       93.2     5.2046      0.982      0.012                      F1042  2   32 
       93.2     5.2433      1.014      0.012                      F1042  2   33 
       93.2     5.2690      0.998      0.012                      F1042  2   34 
       93.2     5.3076      1.006      0.012                      F1042  2   35 
       93.2     5.3462      1.013      0.012                      F1042  2   36 
       93.2     5.3590      0.989      0.012                      F1042  2   37 
       93.2     5.4170      1.021      0.012                      F1042  2   38 
       93.2     5.4554      0.988      0.012                      F1042  2   39 
       93.2     5.4749      1.020      0.012                      F1042  2   40 
       93.2     5.5392      1.020      0.012                      F1042  2   41 
       93.2     5.5711      0.979      0.012                      F1042  2   42 
       93.2     5.6421      1.019      0.012                      F1042  2   43 
       93.2     5.6613      1.011      0.012                      F1042  2   44 
       93.2     5.6807      1.027      0.012                      F1042  2   45 
       93.2     5.7449      1.010      0.012                      F1042  2   46 
       93.2     5.7643      1.026      0.012                      F1042  2   47 
       93.2     5.8223      1.050      0.012                      F1042  2   48 
       93.2     5.8422      1.154      0.012                      F1042  2   49 
       93.2     5.8481      1.058      0.012                      F1042  2   50 
       93.2     5.8604      0.961      0.012                      F1042  2   51 
       93.2     5.8735      1.009      0.012                      F1042  2   52 
       93.2     5.9122      1.025      0.012                      F1042  2   53 
       93.2     5.9379      1.008      0.012                      F1042  2   54 
       93.2     5.9701      1.024      0.012                      F1042  2   55 
       93.2     5.9895      1.048      0.012                      F1042  2   56 
       93.2     6.0218      1.064      0.012                      F1042  2   57 
       93.2     6.0476      1.096      0.012                      F1042  2   58 
       93.2     6.0665      1.007      0.012                      F1042  2   59 
       93.2     6.1052      1.031      0.012                      F1042  2   60 
       93.2     6.1250      1.128      0.012                      F1042  2   61 
       93.2     6.1373      1.031      0.012                      F1042  2   62 
       93.2     6.1435      0.974      0.012                      F1042  2   63 
       93.2     6.1631      1.039      0.012                      F1042  2   64 
       93.2     6.1763      1.103      0.012                      F1042  2   65 
       93.2     6.1887      1.022      0.012                      F1042  2   66 
       93.2     6.1945      0.901      0.012                      F1042  2   67 
       93.2     6.2337      1.006      0.012                      F1042  2   68 
       93.2     6.2532      1.054      0.012                      F1042  2   69 
       93.2     6.2665      1.143      0.012                      F1042  2   70 
       93.2     6.2852      1.014      0.012                      F1042  2   71 
       93.2     6.2909      0.876      0.012                      F1042  2   72 
       93.2     6.3299      0.965      0.012                      F1042  2   73 
       93.2     6.3431      1.029      0.012                      F1042  2   74 
       93.2     6.3553      0.908      0.012                      F1042  2   75 
       93.2     6.3692      1.093      0.012                      F1042  2   76 
       93.2     6.3816      1.005      0.012                      F1042  2   77 
       93.2     6.3937      0.859      0.012                      F1042  2   78 
       93.2     6.4134      0.940      0.012                      F1042  2   79 
       93.2     6.4201      0.996      0.012                      F1042  2   80 
       93.2     6.4458      0.980      0.012                      F1042  2   81 
       93.2     6.4843      0.964      0.012                      F1042  2   82 
       93.2     6.5095      0.875      0.012                      F1042  2   83 
       93.2     6.5165      0.979      0.012                      F1042  2   84 
       93.2     6.5170      1.068      0.012                      F1042  2   85 
       93.2     6.5371      1.221      0.012                      F1042  2   86 
       93.2     6.5558      1.116      0.012                      F1042  2   87 
       93.2     6.5617      1.011      0.012                      F1042  2   88 
       93.2     6.5747      1.043      0.012                      F1042  2   89 
       93.2     6.5868      0.898      0.012                      F1042  2   90 
       93.2     6.6004      1.035      0.012                      F1042  2   91 
       93.2     6.6268      1.172      0.012                      F1042  2   92 
       93.2     6.6445      0.857      0.012                      F1042  2   93 
       93.2     6.6652      1.139      0.012                      F1042  2   94 
       93.2     6.6710      1.010      0.012                      F1042  2   95 
       93.2     6.6826      0.768      0.012                      F1042  2   96 
       93.2     6.7164      1.075      0.012                      F1042  2   97 
       93.2     6.7345      0.857      0.012                      F1042  2   98 
       93.2     6.7597      0.768      0.012                      F1042  2   99 
       93.2     6.7859      0.840      0.012                      F1042  2  100 
       93.2     6.8050      0.808      0.012                      F1042  2  101 
       93.2     6.8438      0.848      0.012                      F1042  2  102 
       93.2     6.8624      0.726      0.012                      F1042  2  103 
       93.2     6.8961      1.009      0.012                      F1042  2  104 
       93.2     6.9076      0.758      0.012                      F1042  2  105 
       93.2     6.9272      0.807      0.012                      F1042  2  106 
       93.2     6.9513      0.516      0.012                      F1042  2  107 
       93.2     6.9720      0.766      0.012                      F1042  2  108 
       93.2     6.9853      0.863      0.012                      F1042  2  109 
       93.2     7.0245      0.975      0.012                      F1042  2  110 
       93.2     7.0559      0.822      0.012                      F1042  2  111 
       93.2     7.0816      0.821      0.012                      F1042  2  112 
       93.2     7.0820      0.902      0.012                      F1042  2  113 
       93.2     7.1017      0.983      0.012                      F1042  2  114 
       93.2     7.1214      1.047      0.012                      F1042  2  115 
       93.2     7.1267      0.837      0.012                      F1042  2  116 
       93.2     7.1389      0.724      0.012                      F1042  2  117 
       93.2     7.1576      0.611      0.012                      F1042  2  118 
       93.2     7.1772      0.667      0.012                      F1042  2  119 
       93.2     7.1984      1.030      0.012                      F1042  2  120 
       93.2     7.2044      0.933      0.012                      F1042  2  121 
       93.2     7.2363      0.893      0.012                      F1042  2  122 
       93.2     7.2753      0.973      0.012                      F1042  2  123 
       93.2     7.2943      0.925      0.012                      F1042  2  124 
       93.2     7.3259      0.819      0.012                      F1042  2  125 
       93.2     7.3328      0.900      0.012                      F1042  2  126 
       93.2     7.3525      0.981      0.012                      F1042  2  127 
       93.2     7.3584      0.884      0.012                      F1042  2  128 
       93.2     7.3912      1.004      0.012                      F1042  2  129 
       93.2     7.3972      0.924      0.012                      F1042  2  130 
       93.2     7.4106      1.012      0.012                      F1042  2  131 
