ENTRY            12478   20190829                             145912478  0    1 
SUBENT        12478001   20190829                             145912478  1    1 
BIB                  8         14                                 12478  1    2 
TITLE      High-resolution total cross section measurements on    12478  1    3 
           Np237 and Am241                                        12478  1    4 
AUTHOR     (G.G.Slaughter,J.A.Harvey,R.C.Block)                   12478  1    5 
REFERENCE  (P,ORNL-3085,42,1961)                                  12478  1    6 
           (J,BAP,6,70(X8),1961)                                  12478  1    7 
           (J,BAP,4,34(M7),1959)                                  12478  1    8 
INSTITUTE  (1USAORL)                                              12478  1    9 
FACILITY   (CHOPF,1USAORL) Fast chopper.                          12478  1   10 
METHOD     (TOF) Time-of-flight. 180-m flight path.               12478  1   11 
DETECTOR   (BF3) 65 BF3 counters, 1 in. diameter, 40 in. long.    12478  1   12 
HISTORY    (19760804T) Translated from SCISRS.                    12478  1   13 
           (19830809A) Converted to reaction formalism.           12478  1   14 
           (20190829A) BP: Updated to new date formats, lower     12478  1   15 
           case. Corrections according last EXFOR rules and Dict. 12478  1   16 
ENDBIB              14          0                                 12478  1   17 
NOCOMMON             0          0                                 12478  1   18 
ENDSUBENT           17          0                                 12478  199999 
SUBENT        12478002   20190829                             145912478  2    1 
BIB                  3          4                                 12478  2    2 
REACTION   (93-NP-237(N,TOT),,SIG)                                12478  2    3 
SAMPLE     Np-237 oxide, reciprocal sample thickness 570          12478  2    4 
           barns/atom.                                            12478  2    5 
STATUS     (TABLE) Authors' data.                                 12478  2    6 
ENDBIB               4          0                                 12478  2    7 
NOCOMMON             0          0                                 12478  2    8 
DATA                 2        744                                 12478  2    9 
EN         DATA                                                   12478  2   10 
MEV        B                                                      12478  2   11 
  2.157E-07  6.110E+01                                            12478  2   12 
  2.217E-07  6.362E+01                                            12478  2   13 
  2.274E-07  6.607E+01                                            12478  2   14 
  2.339E-07  6.280E+01                                            12478  2   15 
  2.396E-07  6.406E+01                                            12478  2   16 
  2.461E-07  6.813E+01                                            12478  2   17 
  2.528E-07  6.587E+01                                            12478  2   18 
  2.598E-07  6.733E+01                                            12478  2   19 
  2.671E-07  6.828E+01                                            12478  2   20 
  2.747E-07  7.034E+01                                            12478  2   21 
  2.826E-07  7.077E+01                                            12478  2   22 
  2.909E-07  7.303E+01                                            12478  2   23 
  2.995E-07  7.721E+01                                            12478  2   24 
  3.086E-07  7.586E+01                                            12478  2   25 
  3.180E-07  7.674E+01                                            12478  2   26 
  3.279E-07  7.891E+01                                            12478  2   27 
  3.383E-07  9.088E+01                                            12478  2   28 
  3.492E-07  9.262E+01                                            12478  2   29 
  3.606E-07  1.067E+02                                            12478  2   30 
  3.725E-07  1.152E+02                                            12478  2   31 
  3.851E-07  1.366E+02                                            12478  2   32 
  3.983E-07   1.66E+02                                            12478  2   33 
  4.122E-07  2.139E+02                                            12478  2   34 
  4.309E-07  3.700E+02                                            12478  2   35 
  4.408E-07  4.801E+02                                            12478  2   36 
  4.496E-07  6.086E+02                                            12478  2   37 
  4.601E-07  9.316E+02                                            12478  2   38 
  4.711E-07  1.481E+03                                            12478  2   39 
  4.808E-07  1.997E+03                                            12478  2   40 
  4.824E-07  2.080E+03                                            12478  2   41 
  4.841E-07  2.118E+03                                            12478  2   42 
  4.857E-07  2.187E+03                                            12478  2   43 
  4.874E-07  2.244E+03                                            12478  2   44 
  4.891E-07  2.290E+03                                            12478  2   45 
  4.908E-07  2.319E+03                                            12478  2   46 
  4.925E-07  2.326E+03                                            12478  2   47 
  4.942E-07  2.334E+03                                            12478  2   48 
  4.959E-07  2.314E+03                                            12478  2   49 
  4.976E-07  2.271E+03                                            12478  2   50 
  4.994E-07  2.224E+03                                            12478  2   51 
  5.011E-07  2.137E+03                                            12478  2   52 
  5.118E-07  1.575E+03                                            12478  2   53 
  5.209E-07  1.109E+03                                            12478  2   54 
  5.303E-07  7.745E+02                                            12478  2   55 
  5.399E-07  5.156E+02                                            12478  2   56 
  5.498E-07  3.691E+02                                            12478  2   57 
  5.600E-07  2.798E+02                                            12478  2   58 
  5.704E-07  2.179E+02                                            12478  2   59 
  5.812E-07  2.220E+02                                            12478  2   60 
  5.900E-07  2.031E+02                                            12478  2   61 
  5.990E-07  1.421E+02                                            12478  2   62 
  6.106E-07  8.669E+01                                            12478  2   63 
  6.201E-07  9.879E+01                                            12478  2   64 
  6.298E-07  1.021E+02                                            12478  2   65 
  6.398E-07  9.562E+01                                            12478  2   66 
  6.863E-07  7.106E+01                                            12478  2   67 
  6.890E-07  7.411E+01                                            12478  2   68 
  7.002E-07  6.723E+01                                            12478  2   69 
  7.116E-07  6.970E+01                                            12478  2   70 
  7.204E-07  6.465E+01                                            12478  2   71 
  7.293E-07  6.404E+01                                            12478  2   72 
  7.414E-07  6.075E+01                                            12478  2   73 
  7.508E-07  5.594E+01                                            12478  2   74 
  7.603E-07  5.868E+01                                            12478  2   75 
  7.699E-07  5.909E+01                                            12478  2   76 
  7.798E-07  6.003E+01                                            12478  2   77 
  7.899E-07  5.127E+01                                            12478  2   78 
  8.001E-07  5.447E+01                                            12478  2   79 
  8.106E-07  5.830E+01                                            12478  2   80 
  8.177E-07  5.187E+01                                            12478  2   81 
  8.285E-07  5.370E+01                                            12478  2   82 
  8.395E-07  5.253E+01                                            12478  2   83 
  8.507E-07  5.318E+01                                            12478  2   84 
  8.583E-07  5.226E+01                                            12478  2   85 
  8.660E-07  5.153E+01                                            12478  2   86 
  8.778E-07  5.308E+01                                            12478  2   87 
  8.898E-07  5.581E+01                                            12478  2   88 
  9.021E-07  4.828E+01                                            12478  2   89 
  9.104E-07  4.505E+01                                            12478  2   90 
  9.189E-07  4.737E+01                                            12478  2   91 
  9.274E-07  5.443E+01                                            12478  2   92 
  9.405E-07  4.924E+01                                            12478  2   93 
  9.493E-07  5.167E+01                                            12478  2   94 
  9.628E-07  4.890E+01                                            12478  2   95 
  9.720E-07  5.585E+01                                            12478  2   96 
  9.813E-07  4.929E+01                                            12478  2   97 
  1.000E-06  4.802E+01                                            12478  2   98 
  1.010E-06  4.999E+01                                            12478  2   99 
  1.028E-06  2.023E+02                                            12478  2  100 
  1.035E-06  5.373E+01                                            12478  2  101 
  1.061E-06  5.183E+01                                            12478  2  102 
  1.088E-06  5.503E+01                                            12478  2  103 
  1.089E-06  1.682E+02                                            12478  2  104 
  1.116E-06  5.945E+01                                            12478  2  105 
  1.145E-06  6.424E+01                                            12478  2  106 
  1.153E-06  2.115E+02                                            12478  2  107 
  1.224E-06  1.972E+01                                            12478  2  108 
  1.227E-06  1.647E+02                                            12478  2  109 
  1.230E-06  1.393E+02                                            12478  2  110 
  1.237E-06  1.149E+02                                            12478  2  111 
  1.244E-06  1.910E+01                                            12478  2  112 
  1.251E-06  1.553E+02                                            12478  2  113 
  1.258E-06  1.965E+01                                            12478  2  114 
  1.265E-06  6.262E+01                                            12478  2  115 
  1.272E-06  9.864E+01                                            12478  2  116 
  1.281E-06  2.098E+02                                            12478  2  117 
  1.286E-06  2.563E+02                                            12478  2  118 
  1.293E-06  3.045E+02                                            12478  2  119 
  1.300E-06  5.207E+02                                            12478  2  120 
  1.300E-06  4.406E+02                                            12478  2  121 
  1.308E-06  6.322E+02                                            12478  2  122 
  1.315E-06  6.637E+02                                            12478  2  123 
  1.323E-06  6.881E+02                                            12478  2  124 
  1.330E-06  7.710E+02                                            12478  2  125 
  1.338E-06  5.770E+02                                            12478  2  126 
  1.345E-06  5.885E+02                                            12478  2  127 
  1.353E-06  3.745E+02                                            12478  2  128 
  1.361E-06  3.332E+02                                            12478  2  129 
  1.369E-06  2.640E+02                                            12478  2  130 
  1.377E-06  3.517E+02                                            12478  2  131 
  1.385E-06  2.514E+02                                            12478  2  132 
  1.385E-06  4.630E+02                                            12478  2  133 
  1.393E-06  2.178E+02                                            12478  2  134 
  1.401E-06  2.571E+02                                            12478  2  135 
  1.409E-06  2.620E+02                                            12478  2  136 
  1.417E-06  5.114E+02                                            12478  2  137 
  1.425E-06  6.585E+02                                            12478  2  138 
  1.434E-06  7.201E+02                                            12478  2  139 
  1.442E-06  1.163E+03                                            12478  2  140 
  1.451E-06  1.491E+03                                            12478  2  141 
  1.460E-06  1.752E+03                                            12478  2  142 
  1.468E-06  2.126E+03                                            12478  2  143 
  1.477E-06  2.268E+03                                            12478  2  144 
  1.477E-06  1.658E+03                                            12478  2  145 
  1.486E-06  2.204E+03                                            12478  2  146 
  1.495E-06  1.884E+03                                            12478  2  147 
  1.504E-06  1.489E+03                                            12478  2  148 
  1.513E-06  1.202E+03                                            12478  2  149 
  1.522E-06  9.117E+02                                            12478  2  150 
  1.532E-06  5.871E+02                                            12478  2  151 
  1.541E-06  4.033E+02                                            12478  2  152 
  1.550E-06  2.915E+02                                            12478  2  153 
  1.560E-06  9.614E+01                                            12478  2  154 
  1.570E-06  1.336E+02                                            12478  2  155 
  1.579E-06  7.195E+01                                            12478  2  156 
  1.579E-06  2.645E+02                                            12478  2  157 
  1.589E-06  1.090E+02                                            12478  2  158 
  1.599E-06  5.254E+01                                            12478  2  159 
  1.609E-06  7.437E+01                                            12478  2  160 
  1.619E-06      5.204                                            12478  2  161 
  1.629E-06  6.162E+01                                            12478  2  162 
  1.640E-06  1.585E+02                                            12478  2  163 
  1.650E-06  1.883E+02                                            12478  2  164 
  1.693E-06  1.417E+02                                            12478  2  165 
  1.748E-06  2.055E+02                                            12478  2  166 
  1.806E-06  1.438E+02                                            12478  2  167 
  1.868E-06  1.516E+02                                            12478  2  168 
  1.884E-06  4.045E+01                                            12478  2  169 
  1.897E-06  4.881E+01                                            12478  2  170 
  1.910E-06  6.897E+01                                            12478  2  171 
  1.923E-06  8.178E+01                                            12478  2  172 
  1.936E-06  9.728E+01                                            12478  2  173 
  1.949E-06  1.342E+02                                            12478  2  174 
  1.962E-06  1.298E+02                                            12478  2  175 
  1.976E-06  1.925E+02                                            12478  2  176 
  1.989E-06  1.899E+02                                            12478  2  177 
  2.003E-06  1.308E+02                                            12478  2  178 
  2.017E-06  1.323E+02                                            12478  2  179 
  2.031E-06  8.475E+01                                            12478  2  180 
  2.045E-06  7.398E+01                                            12478  2  181 
  2.060E-06  7.217E+01                                            12478  2  182 
  2.089E-06  4.973E+01                                            12478  2  183 
  2.149E-06  3.913E+01                                            12478  2  184 
  2.229E-06  3.667E+01                                            12478  2  185 
  2.312E-06  2.689E+01                                            12478  2  186 
  2.401E-06  3.094E+01                                            12478  2  187 
  2.494E-06  2.860E+01                                            12478  2  188 
  2.593E-06  2.514E+01                                            12478  2  189 
  2.625E-06  7.471E+01                                            12478  2  190 
  2.635E-06  5.580E+01                                            12478  2  191 
  2.646E-06  1.154E+02                                            12478  2  192 
  2.652E-06  3.180E+01                                            12478  2  193 
  2.656E-06  6.212E+01                                            12478  2  194 
  2.667E-06  6.103E+01                                            12478  2  195 
  2.672E-06  3.150E+01                                            12478  2  196 
  2.678E-06  5.532E+01                                            12478  2  197 
  2.688E-06  7.925E+01                                            12478  2  198 
  2.694E-06  2.883E+01                                            12478  2  199 
  2.699E-06  1.099E+02                                            12478  2  200 
  2.710E-06  5.955E+01                                            12478  2  201 
  2.715E-06  2.967E+01                                            12478  2  202 
  2.721E-06  6.200E+01                                            12478  2  203 
  2.732E-06  5.917E+01                                            12478  2  204 
  2.737E-06  2.878E+01                                            12478  2  205 
  2.743E-06  8.546E+01                                            12478  2  206 
  2.755E-06  7.261E+01                                            12478  2  207 
  2.759E-06  2.579E+01                                            12478  2  208 
  2.759E-06  3.261E+01                                            12478  2  209 
  2.766E-06  5.094E+01                                            12478  2  210 
  2.777E-06  5.274E+01                                            12478  2  211 
  2.781E-06  2.569E+01                                            12478  2  212 
  2.788E-06  9.450E+01                                            12478  2  213 
  2.800E-06  1.201E+02                                            12478  2  214 
  2.803E-06  2.966E+01                                            12478  2  215 
  2.809E-06  2.995E+01                                            12478  2  216 
  2.811E-06  5.961E+01                                            12478  2  217 
  2.823E-06  5.763E+01                                            12478  2  218 
  2.826E-06  3.270E+01                                            12478  2  219 
  2.835E-06  4.941E+01                                            12478  2  220 
  2.846E-06  6.079E+01                                            12478  2  221 
  2.849E-06  7.840E+01                                            12478  2  222 
  2.858E-06  3.873E+01                                            12478  2  223 
  2.867E-06  2.896E+01                                            12478  2  224 
  2.870E-06  4.254E+01                                            12478  2  225 
  2.926E-06  2.978E+01                                            12478  2  226 
  2.966E-06  2.038E+01                                            12478  2  227 
  2.978E-06  4.921E+01                                            12478  2  228 
  2.987E-06  2.723E+01                                            12478  2  229 
  2.991E-06      8.547                                            12478  2  230 
  3.003E-06  2.544E+01                                            12478  2  231 
  3.016E-06  2.265E+01                                            12478  2  232 
  3.028E-06  3.740E+01                                            12478  2  233 
  3.041E-06  6.440E+01                                            12478  2  234 
  3.051E-06  3.001E+01                                            12478  2  235 
  3.054E-06  6.270E+01                                            12478  2  236 
  3.067E-06  3.738E+01                                            12478  2  237 
  3.080E-06  2.204E+01                                            12478  2  238 
  3.116E-06  3.153E+01                                            12478  2  239 
  3.183E-06  2.949E+01                                            12478  2  240 
  3.253E-06  2.796E+01                                            12478  2  241 
  3.325E-06  3.164E+01                                            12478  2  242 
  3.399E-06  3.116E+01                                            12478  2  243 
  3.476E-06  3.165E+01                                            12478  2  244 
  3.592E-06  4.943E+01                                            12478  2  245 
  3.680E-06  5.771E+01                                            12478  2  246 
  3.697E-06  7.749E+01                                            12478  2  247 
  3.710E-06  5.343E+01                                            12478  2  248 
  3.714E-06  1.447E+02                                            12478  2  249 
  3.727E-06  4.000E+01                                            12478  2  250 
  3.732E-06  1.263E+01                                            12478  2  251 
  3.744E-06  7.743E+01                                            12478  2  252 
  3.750E-06  1.277E+02                                            12478  2  253 
  3.762E-06  1.215E+02                                            12478  2  254 
  3.768E-06  6.182E+01                                            12478  2  255 
  3.780E-06  1.402E+02                                            12478  2  256 
  3.786E-06  3.263E+02                                            12478  2  257 
  3.797E-06  2.200E+02                                            12478  2  258 
  3.804E-06  5.065E+02                                            12478  2  259 
  3.815E-06  2.680E+02                                            12478  2  260 
  3.822E-06  4.311E+02                                            12478  2  261 
  3.833E-06  3.947E+02                                            12478  2  262 
  3.840E-06  6.870E+02                                            12478  2  263 
  3.851E-06  6.159E+02                                            12478  2  264 
  3.859E-06  9.980E+02                                            12478  2  265 
  3.870E-06  8.674E+02                                            12478  2  266 
  3.878E-06  9.200E+02                                            12478  2  267 
  3.888E-06  9.424E+02                                            12478  2  268 
  3.896E-06  1.008E+03                                            12478  2  269 
  3.907E-06  8.704E+02                                            12478  2  270 
  3.915E-06  7.547E+02                                            12478  2  271 
  3.925E-06  7.145E+02                                            12478  2  272 
  3.934E-06  3.822E+02                                            12478  2  273 
  3.944E-06  5.011E+02                                            12478  2  274 
  3.954E-06  2.590E+02                                            12478  2  275 
  3.963E-06  3.179E+02                                            12478  2  276 
  3.973E-06  1.089E+02                                            12478  2  277 
  3.982E-06  2.564E+02                                            12478  2  278 
  3.992E-06  1.394E+02                                            12478  2  279 
  4.001E-06  1.736E+02                                            12478  2  280 
  4.012E-06  1.127E+02                                            12478  2  281 
  4.021E-06  7.002E+01                                            12478  2  282 
  4.032E-06  2.065E+02                                            12478  2  283 
  4.040E-06  7.004E+01                                            12478  2  284 
  4.052E-06  1.392E+01                                            12478  2  285 
  4.060E-06  3.711E+01                                            12478  2  286 
  4.115E-06  4.887E+01                                            12478  2  287 
  4.135E-06  4.829E+01                                            12478  2  288 
  4.155E-06  4.559E+01                                            12478  2  289 
  4.176E-06  5.153E+01                                            12478  2  290 
  4.196E-06  6.765E+01                                            12478  2  291 
  4.217E-06  7.230E+01                                            12478  2  292 
  4.238E-06  9.086E+01                                            12478  2  293 
  4.259E-06  1.088E+02                                            12478  2  294 
  4.281E-06  1.143E+02                                            12478  2  295 
  4.302E-06  1.121E+02                                            12478  2  296 
  4.324E-06  8.931E+01                                            12478  2  297 
  4.345E-06  7.052E+01                                            12478  2  298 
  4.367E-06  5.845E+01                                            12478  2  299 
  4.389E-06  4.647E+01                                            12478  2  300 
  4.412E-06  4.363E+01                                            12478  2  301 
  4.434E-06  3.745E+01                                            12478  2  302 
