ENTRY            13105   20050718                             13361310500000001 
SUBENT        13105001   20050718                             13361310500100001 
BIB                 14         18                                 1310500100002 
INSTITUTE  (1USATNL)                                              1310500100003 
REFERENCE  (J,JP/G,11,379,1985)                                   1310500100004 
AUTHOR     (W.Tornow,R.L.Walter,R.C.Byrd)                         1310500100005 
TITLE      Phase-shift-analysis approach to elastic neutron       1310500100006 
           scattering from 12C between 9 and 12 MeV               1310500100007 
INC-SOURCE (D-D) Monoenergetic spectrum                           1310500100008 
FACILITY   (VDGT)                                                 1310500100009 
METHOD     (TOF)                                                  1310500100010 
DETECTOR   (STANK) Ne 213 and Ne 218                              1310500100011 
SAMPLE     Graphite sample, 2.9 cm diameter by 3.8 cm high        1310500100012 
MONITOR    Zero-degree neutron monitor and integrated charge in   1310500100013 
           gas cell                                               1310500100014 
ERR-ANALYS Overall uncertainty not including 3 percent scale      1310500100015 
           uncertainty                                            1310500100016 
CORRECTION Multiple scattering anf finite geometry corrections    1310500100017 
STATUS     (APRVD) W.Tornow, 87/5/4.                              1310500100018 
HISTORY    (19870227C)                                            1310500100019 
           (20050718C) DR Format updated and reference corrected  1310500100020 
ENDBIB              18          0                                 1310500100021 
NOCOMMON             0          0                                 1310500100022 
ENDSUBENT           21          0                                 1310500199999 
SUBENT        13105002   19870505                             13361310500200001 
BIB                  1          1                                 1310500200002 
REACTION   (6-C-12(N,EL)6-C-12,,POL/DA,,ANA)                      1310500200003 
ENDBIB               1          0                                 1310500200004 
COMMON               2          3                                 1310500200005 
EN-RSL     POL-BM                                                 1310500200006 
MEV        NO-DIM                                                 1310500200007 
 0.200      0.60                                                  1310500200008 
ENDCOMMON            3          0                                 1310500200009 
DATA                 4         54                                 1310500200010 
EN         ANG-CM     DATA       DATA-ERR                         1310500200011 
MEV        ADEG       NO-DIM     NO-DIM                           1310500200012 
  9.20       43.12     -0.547     0.053                           1310500200013 
  9.20       63.69     -0.560     0.107                           1310500200014 
  9.20       85.09      0.852     0.078                           1310500200015 
  9.20      104.76      0.378     0.061                           1310500200016 
  9.20      133.46     -0.387     0.057                           1310500200017 
  9.20      152.13     -0.226     0.086                           1310500200018 
  9.35       43.10     -0.475     0.054                           1310500200019 
  9.35       63.69     -0.547     0.108                           1310500200020 
  9.35       85.09      0.892     0.082                           1310500200021 
  9.35      104.76      0.628     0.088                           1310500200022 
  9.35      133.50     -0.317     0.059                           1310500200023 
  9.35      152.13     -0.609     0.093                           1310500200024 
  9.50       43.10     -0.447     0.049                           1310500200025 
  9.50       63.69     -0.720     0.066                           1310500200026 
  9.50       85.09      0.820     0.078                           1310500200027 
  9.50      104.76      0.406     0.093                           1310500200028 
  9.50      133.50     -0.326     0.064                           1310500200029 
  9.50      152.13     -0.490     0.093                           1310500200030 
  9.70       43.10     -0.444     0.023                           1310500200031 
  9.70       63.69     -0.681     0.072                           1310500200032 
  9.70       85.09      0.445     0.048                           1310500200033 
  9.70      104.76      0.066     0.037                           1310500200034 
  9.70      133.50     -0.404     0.075                           1310500200035 
  9.70      152.13     -0.372     0.054                           1310500200036 
 10.22       43.10     -0.532     0.023                           1310500200037 
 10.22       63.69     -0.872     0.058                           1310500200038 
 10.22       85.09      0.363     0.053                           1310500200039 
 10.22      104.76      0.074     0.036                           1310500200040 
 10.22      133.50      0.296     0.070                           1310500200041 
 10.22      152.13      0.394     0.050                           1310500200042 
 10.50       43.10     -0.557     0.025                           1310500200043 
 10.50       63.69     -0.903     0.056                           1310500200044 
 10.50       85.09      0.404     0.059                           1310500200045 
 10.50      104.76      0.109     0.038                           1310500200046 
 10.50      133.50      0.109     0.063                           1310500200047 
 10.50      152.13      0.520     0.058                           1310500200048 
 10.69       43.10     -0.508     0.033                           1310500200049 
 10.69       63.69     -0.945     0.064                           1310500200050 
 10.69       85.09      0.413     0.064                           1310500200051 
 10.69      104.76      0.040     0.042                           1310500200052 
 10.69      133.50      0.127     0.065                           1310500200053 
 10.69      152.13      0.592     0.058                           1310500200054 
 11.20       85.09      0.119     0.057                           1310500200055 
 11.20      104.76     -0.237     0.048                           1310500200056 
 11.20      133.50     -0.101     0.053                           1310500200057 
 11.20      152.13      0.463     0.061                           1310500200058 
 11.50       85.09      0.086     0.053                           1310500200059 
 11.50      104.76     -0.264     0.042                           1310500200060 
 11.50      133.50     -0.027     0.058                           1310500200061 
 11.50      152.13      0.781     0.053                           1310500200062 
 11.74       85.09      0.270     0.048                           1310500200063 
 11.74      104.76     -0.208     0.041                           1310500200064 
 11.74      133.50      0.002     0.037                           1310500200065 
 11.74      152.13      0.815     0.057                           1310500200066 
ENDDATA             56          0                                 1310500200067 
ENDSUBENT           66          0                                 1310500299999 
ENDENTRY             2          0                                 1310599999999 
