ENTRY            13633   19961210                             13401363300000001 
SUBENT        13633001   19961210                             13401363300100001 
BIB                 14         26                                 1363300100002 
INSTITUTE  (1USADAV,1USASTF)                                      1363300100003 
REFERENCE  (J,PR/C,53,1718,1996)                                  1363300100004 
           (J,CJP,65,578,1987)                                    1363300100005 
           (C,84OHIO,,141,1984)                                   1363300100006 
AUTHOR     (K.Wang,C.J.Martoff,D.Pocanic,S.S.Hanna,F.P.Brady,     1363300100007 
           J.L.Romero,C.M.Castaneda,J.R.Drummond,B.McEachern,     1363300100008 
           D.S.Sorenson)                                          1363300100009 
TITLE      Reaction 13C(n,p)13B at 65 MeV                         1363300100010 
FACILITY   (CYCLO,1USADAV) Isochronous cyclotron                  1363300100011 
INC-SOURCE (P-LI7)                                                1363300100012 
SAMPLE     Carbon powder, 99.9% 13C, 60 mg/cm2 thick.             1363300100013 
METHOD     (EDE)                                                  1363300100014 
DETECTOR   (SCIN,NAICR) Large area NE102 plastic scintillator and 1363300100015 
            NaI(Tl) crystal as E detectors.                       1363300100016 
           (SCIN) NE102 plastic scintillator as delta E detector. 1363300100017 
           (MWPC) Two delay-line-type multiwire proportional      1363300100018 
            counters for mapping proton trajectories.             1363300100019 
MONITOR    (1-H-1(N,EL)1-H-1,,DA,P) Polyethylene sample.          1363300100020 
            Graphite sample used to subtract 12C contribution.    1363300100021 
CORRECTION Corrected for background.                              1363300100022 
ERR-ANALYS (DATA-ERR) No information on sources of uncertainties. 1363300100023 
STATUS     Data received by fax, D.Pocanic,96/10/18               1363300100024 
           (APRVD) Approved by D. Pocanic, 96/12/10.              1363300100025 
HISTORY    (19961021C)                                            1363300100026 
           (19961210U) Author Proof added.                        1363300100027 
           (20060522C) DR Second and third reference added        1363300100028 
ENDBIB              26          0                                 1363300100029 
COMMON               2          3                                 1363300100030 
EN         EN-RSL                                                 1363300100031 
MEV        KEV                                                    1363300100032 
 65.       350.                                                   1363300100033 
ENDCOMMON            3          0                                 1363300100034 
ENDSUBENT           33          0                                 1363300199999 
SUBENT        13633002   19961028                             00001363300200001 
BIB                  1          1                                 1363300200002 
REACTION   (6-C-13(N,P)5-B-13,PAR,DA)                             1363300200003 
ENDBIB               1          0                                 1363300200004 
NOCOMMON             0          0                                 1363300200005 
DATA                 4         45                                 1363300200006 
E-EXC      ANG-CM     DATA-CM    DATA-ERR                         1363300200007 
MEV        ADEG       MB/SR      MB/SR                            1363300200008 
 0.         1.09       3.11       0.24                            1363300200009 
 0.         3.28       3.25       0.22                            1363300200010 
 0.         5.46       3.09       0.21                            1363300200011 
 0.         7.64       2.76       0.18                            1363300200012 
 0.         9.82       2.61       0.18                            1363300200013 
 0.        14.19       2.32       0.14                            1363300200014 
 0.        16.36       2.10       0.12                            1363300200015 
 0.        18.54       2.06       0.11                            1363300200016 
 0.        20.72       1.98       0.11                            1363300200017 
 0.        22.89       1.77       0.10                            1363300200018 
 0.        25.06       1.63       0.09                            1363300200019 
 0.        27.23       1.54       0.09                            1363300200020 
 0.        29.39       1.52       0.08                            1363300200021 
 0.        31.55       1.14       0.065                           1363300200022 
 0.        33.71       1.09       0.063                           1363300200023 
 0.        35.87       0.91       0.055                           1363300200024 
 0.        38.02       0.75       0.047                           1363300200025 
 0.        40.17       0.76       0.053                           1363300200026 
 6.5        2.20       1.01       0.20                            1363300200027 
 6.5        6.60       0.86       0.17                            1363300200028 
 6.5       15.40       1.28       0.26                            1363300200029 
 6.5       19.70       1.47       0.29                            1363300200030 
 6.5       24.10       1.06       0.21                            1363300200031 
 6.5       28.50       1.31       0.26                            1363300200032 
 6.5       32.86       1.31       0.26                            1363300200033 
 6.5       37.20       1.08       0.22                            1363300200034 
 6.5       41.50       1.20       0.24                            1363300200035 
 7.6        2.20       0.98       0.20                            1363300200036 
 7.6        6.60       1.36       0.27                            1363300200037 
 7.6       15.40       1.32       0.26                            1363300200038 
 7.6       19.70       1.25       0.25                            1363300200039 
 7.6       24.10       1.16       0.23                            1363300200040 
 7.6       28.50       0.96       0.19                            1363300200041 
 7.6       32.86       0.70       0.14                            1363300200042 
 7.6       37.20       0.61       0.12                            1363300200043 
 7.6       41.50       0.60       0.12                            1363300200044 
10.2        2.20       4.01       0.80                            1363300200045 
10.2        6.60       3.36       0.67                            1363300200046 
10.2       15.40       4.65       0.93                            1363300200047 
10.2       19.80       4.30       0.86                            1363300200048 
10.2       24.20       3.00       0.60                            1363300200049 
10.2       28.60       1.77       0.35                            1363300200050 
10.2       32.95       1.55       0.31                            1363300200051 
10.2       37.30       0.85       0.17                            1363300200052 
10.2       41.60       0.84       0.17                            1363300200053 
ENDDATA             47          0                                 1363300200054 
ENDSUBENT           53          0                                 1363300299999 
ENDENTRY             2          0                                 1363399999999 
