ENTRY            10548   20040517                             00001054800000001 
SUBENT        10548001   20040517                             00001054800100001 
BIB                 13         20                                 1054800100002 
INSTITUTE  (1USAORE)                                              1054800100003 
REFERENCE  (C,75WASH,2,788,197503)                                1054800100004 
AUTHOR     (M.Karim,J.C.Overley)                                  1054800100005 
TITLE      Analyzing powers of the 6Li(n,t)4He reaction.          1054800100006 
FACILITY   (VDG,1USAORE) 5 mV Van de Graaff                       1054800100007 
INC-SOURCE (P-LI7) Protons on lithium-7 for polarized neutrons.   1054800100008 
METHOD     (TOF) Time-of-flight                                   1054800100009 
DETECTOR   (SOLST) Solid state silicon surface barrier detector   1054800100010 
MONITOR    No information                                         1054800100011 
CORRECTION Data not corrected for effects of finite geometry      1054800100012 
            which yield less than 1% error.                       1054800100013 
ERR-ANALYS (ERR-S) Statistical error                              1054800100014 
           (ERR-SYS) Systematic error                             1054800100015 
STATUS     (APRVD) Approved by author 1976/2/9                    1054800100016 
           Data taken from private comm., Karim, 1975/9.          1054800100017 
HISTORY    (19751015C)                                            1054800100018 
           (19830914A) Converted to REACTION formalism            1054800100019 
           (19840426A) BIB correction, data sorted.               1054800100020 
           (20040517A) Converted to new date formats, lower case. 1054800100021 
             BIB updates; error headings updated.                 1054800100022 
ENDBIB              20          0                                 1054800100023 
NOCOMMON             0          0                                 1054800100024 
ENDSUBENT           23          0                                 1054800199999 
SUBENT        10548002   20040517                             00001054800200001 
BIB                  1          1                                 1054800200002 
REACTION   (3-LI-6(N,T)2-HE-4,,POL/DA,,ASY)                       1054800200003 
ENDBIB               1          0                                 1054800200004 
COMMON               1          3                                 1054800200005 
ERR-SYS                                                           1054800200006 
NO-DIM                                                            1054800200007 
0.07                                                              1054800200008 
ENDCOMMON            3          0                                 1054800200009 
DATA                 4        108                                 1054800200010 
EN         ANG-CM     DATA       ERR-S                            1054800200011 
MEV        ADEG       NO-DIM     NO-DIM                           1054800200012 
0.15        36.89      0.0692    0.0760                           1054800200013 
0.15        62.85     -0.0200    0.0709                           1054800200014 
0.15        83.24     -0.0357    0.0687                           1054800200015 
0.15        95.69     -0.0592    0.1516                           1054800200016 
0.15       116.21     -0.0103    0.1047                           1054800200017 
0.15       142.49      0.0221    0.0870                           1054800200018 
0.20        37.17      0.0083    0.0454                           1054800200019 
0.20        63.28      0.0290    0.0426                           1054800200020 
0.20        83.73     -0.1027    0.0565                           1054800200021 
0.20        95.05      0.0260    0.0722                           1054800200022 
0.20       115.64     -0.0248    0.0558                           1054800200023 
0.20       142.12     -0.0237    0.0279                           1054800200024 
0.25        37.42      0.0075    0.0248                           1054800200025 
0.25        63.65      0.0217    0.0230                           1054800200026 
0.25        84.15     -0.0918    0.0490                           1054800200027 
0.25        94.48     -0.0273    0.0562                           1054800200028 
0.25       115.15     -0.0015    0.0305                           1054800200029 
0.25       141.79     -0.0246    0.0265                           1054800200030 
0.30        37.64      0.0509    0.0307                           1054800200031 
0.30        63.98      0.0615    0.0413                           1054800200032 
0.30        84.53      0.0297    0.0519                           1054800200033 
0.30        93.98     -0.0261    0.0390                           1054800200034 
0.30       114.71     -0.0551    0.0421                           1054800200035 
0.30       141.50     -0.0703    0.0316                           1054800200036 
0.35        37.84      0.0410    0.0442                           1054800200037 
0.35        64.29      0.1101    0.0403                           1054800200038 
0.35        84.88      0.0676    0.0509                           1054800200039 
0.35        93.52      0.0133    0.0507                           1054800200040 
0.35       114.31      0.0238    0.0426                           1054800200041 
0.35       141.23     -0.0253    0.0330                           1054800200042 
0.40        38.02      0.0472    0.0311                           1054800200043 
0.40        64.56      0.0712    0.0388                           1054800200044 
0.40        85.19      0.0525    0.0488                           1054800200045 
0.40        93.10      0.0379    0.0512                           1054800200046 
0.40       113.94      0.0027    0.0306                           1054800200047 
0.40       140.99      0.0277    0.0343                           1054800200048 
0.45        38.19     -0.0100    0.0339                           1054800200049 
0.45        64.82      0.0785    0.0408                           1054800200050 
0.45        85.48      0.0590    0.0495                           1054800200051 
0.45        92.71      0.0019    0.0504                           1054800200052 
0.45       113.60      0.0002    0.0567                           1054800200053 
0.45       140.76      0.0048    0.0394                           1054800200054 
0.50        38.35      0.0752    0.0324                           1054800200055 
0.50        65.06      0.0913    0.0406                           1054800200056 
0.50        85.76      0.0812    0.0510                           1054800200057 
0.50        92.35      0.1278    0.0529                           1054800200058 
0.50       113.28      0.0947    0.0431                           1054800200059 
0.50       140.55      0.0090    0.0584                           1054800200060 
0.60        38.64     -0.0441    0.0326                           1054800200061 
0.60        65.50      0.1296    0.0350                           1054800200062 
0.60        86.26      0.0761    0.0486                           1054800200063 
0.60        91.68      0.0937    0.0490                           1054800200064 
0.60       112.69      0.0858    0.0394                           1054800200065 
0.60       140.17      0.0624    0.0612                           1054800200066 
0.70        38.90     -0.0291    0.0359                           1054800200067 
0.70        65.90      0.1511    0.0394                           1054800200068 
0.70        86.71      0.1460    0.0488                           1054800200069 
0.70        91.08      0.1358    0.0704                           1054800200070 
0.70       112.16      0.1924    0.0455                           1054800200071 
0.70       139.82      0.1199    0.0432                           1054800200072 
0.80        39.14      0.0354    0.0375                           1054800200073 
0.80        66.25      0.1599    0.0385                           1054800200074 
0.80        87.12      0.1961    0.0499                           1054800200075 
0.80        90.54      0.2607    0.0315                           1054800200076 
0.80       111.69      0.1679    0.0463                           1054800200077 
0.80       139.50      0.1456    0.0396                           1054800200078 
0.90        39.36      0.0830    0.0336                           1054800200079 
0.90        66.58      0.1387    0.0525                           1054800200080 
0.90        87.49      0.1665    0.0531                           1054800200081 
0.90        90.04      0.2179    0.0785                           1054800200082 
0.90       111.25      0.1909    0.0436                           1054800200083 
0.90       139.22      0.1619    0.0461                           1054800200084 
1.00        39.56      0.1259    0.0409                           1054800200085 
1.00        66.89      0.2501    0.0359                           1054800200086 
1.00        87.84      0.1686    0.0646                           1054800200087 
1.00        89.57      0.2778    0.0532                           1054800200088 
1.00       110.84      0.1345    0.0725                           1054800200089 
1.00       138.95      0.1094    0.0384                           1054800200090 
1.10        39.74      0.0963    0.0477                           1054800200091 
1.10        67.17      0.2404    0.0560                           1054800200092 
1.10        88.16      0.3044    0.0552                           1054800200093 
1.10        89.14      0.3396    0.0560                           1054800200094 
1.10       110.46      0.2174    0.0417                           1054800200095 
1.10       138.70      0.1150    0.0480                           1054800200096 
1.20        39.92      0.1663    0.0484                           1054800200097 
1.20        67.44      0.2858    0.0370                           1054800200098 
1.20        88.46      0.3451    0.0702                           1054800200099 
1.20        88.74      0.2993    0.0625                           1054800200100 
1.20       110.11      0.2651    0.0543                           1054800200101 
1.20       138.47      0.1517    0.0443                           1054800200102 
1.30        40.08      0.1698    0.0472                           1054800200103 
1.30        67.69      0.3381    0.0620                           1054800200104 
1.30        88.36      0.3252    0.0483                           1054800200105 
1.30        88.75      0.3319    0.0593                           1054800200106 
1.30       109.78      0.1859    0.1098                           1054800200107 
1.30       138.25      0.1503    0.0486                           1054800200108 
1.40        40.24      0.2427    0.0646                           1054800200109 
1.40        67.92      0.4214    0.0586                           1054800200110 
1.40        88.00      0.3642    0.0618                           1054800200111 
1.40        89.02      0.3114    0.0800                           1054800200112 
1.40       109.46      0.2729    0.0550                           1054800200113 
1.40       138.04      0.0618    0.0409                           1054800200114 
1.48        40.35      0.1337    0.0772                           1054800200115 
1.48        68.10      0.3971    0.0688                           1054800200116 
1.48        87.73      0.3015    0.1485                           1054800200117 
1.48        89.22      0.3782    0.0927                           1054800200118 
1.48       109.22      0.3532    0.0840                           1054800200119 
1.48       137.89      0.0827    0.0746                           1054800200120 
ENDDATA            110          0                                 1054800200121 
ENDSUBENT          120          0                                 1054800299999 
ENDENTRY             2          0                                 1054899999999 
