ENTRY            D0564   20090325                             D067D056400000001 
SUBENT        D0564001   20090325                             D067D056400100001 
BIB                 10         18                                 D056400100002 
TITLE      Reaction mechanisms in the 6Li+59Co system             D056400100003 
AUTHOR     (F.A.Souza,C.Beck,N.Carlin,N.Keeley,R.Liguori Neto,    D056400100004 
            M.M.De Moura,M.G.Munhoz,M.G.Del Santo,A.A.P.Suaide,   D056400100005 
            E.M.Szanto,A.Szanto De Toledo)                        D056400100006 
INSTITUTE  (3BZLUSP,2FR ULP,2FR SAC)                              D056400100007 
REFERENCE  (J,NP/A,821,36,2009)                                   D056400100008 
FACILITY   (VDGT,3BZLUSP) 8UD Pelletron accelerator               D056400100009 
SAMPLE     2.2 mg/cm2 thick 59Co target.                          D056400100010 
DETECTOR   (TELES,SI,CSICR) The triple telescopes were composed   D056400100011 
           of an ionization chamber followed by a 150 mu-m Si(SB) D056400100012 
           detector and a 40 mm CsI crystal with photodiode       D056400100013 
           readout to measure the LCP residual energy. The        D056400100014 
           entrance window of the ionization chamber was a        D056400100015 
           150 mu-g/cm2 aluminized polypropylene film.            D056400100016 
ERR-ANALYS (DATA-ERR) nothing said about uncertaities             D056400100017 
STATUS     (TABLE) Data were received from Dr. F.A.Souza          D056400100018 
           (APRVD) Entry approved by Dr. F.A.Souza                D056400100019 
HISTORY    (20090325C) SD                                         D056400100020 
ENDBIB              18          0                                 D056400100021 
NOCOMMON             0          0                                 D056400100022 
ENDSUBENT           21          0                                 D056400199999 
SUBENT        D0564002   20090325                             D067D056400200001 
BIB                  1          1                                 D056400200002 
REACTION   (27-CO-59(3-LI-6,X)2-HE-4,,DA/DE)  fig.2               D056400200003 
ENDBIB               1          0                                 D056400200004 
COMMON               1          3                                 D056400200005 
EN                                                                D056400200006 
MEV                                                               D056400200007 
  21.5                                                            D056400200008 
ENDCOMMON            3          0                                 D056400200009 
DATA                 4       2103                                 D056400200010 
ANG        E          DATA       DATA-ERR                         D056400200011 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        D056400200012 
       15.0       1.80      0.032      0.018                      D056400200013 
       15.0       1.90        0.2        0.1                      D056400200014 
       15.0       2.00        0.2      0.094                      D056400200015 
       15.0       2.10        0.2        0.1                      D056400200016 
       15.0       2.20        0.3      0.094                      D056400200017 
       15.0       2.30        0.4        0.2                      D056400200018 
       15.0       2.40        0.6        0.2                      D056400200019 
       15.0       2.50        0.4      0.076                      D056400200020 
       15.0       2.60        0.2      0.051                      D056400200021 
       15.0       2.70        0.3        0.1                      D056400200022 
       15.0       2.80        0.4      0.084                      D056400200023 
       15.0       2.90        0.4      0.081                      D056400200024 
       15.0       3.00        0.4      0.095                      D056400200025 
       15.0       3.10        0.4      0.087                      D056400200026 
       15.0       3.20        0.3      0.045                      D056400200027 
       15.0       3.30        0.4        0.1                      D056400200028 
       15.0       3.40        0.5      0.085                      D056400200029 
       15.0       3.50        0.5      0.092                      D056400200030 
       15.0       3.60        0.4      0.085                      D056400200031 
       15.0       3.70        0.5      0.092                      D056400200032 
       15.0       3.80        0.4      0.089                      D056400200033 
       15.0       3.90        0.5      0.092                      D056400200034 
       15.0       4.00        0.5        0.1                      D056400200035 
       15.0       4.10        0.5        0.1                      D056400200036 
       15.0       4.20        0.6       0.09                      D056400200037 
       15.0       4.30        0.6        0.1                      D056400200038 
       15.0       4.40        0.7        0.1                      D056400200039 
       15.0       4.50        0.6      0.096                      D056400200040 
       15.0       4.60        0.7        0.1                      D056400200041 
       15.0       4.70        0.7        0.1                      D056400200042 
       15.0       4.80        0.7        0.1                      D056400200043 
       15.0       4.90        0.7        0.1                      D056400200044 
       15.0       5.00        0.7        0.1                      D056400200045 
       15.0       5.10        0.8        0.1                      D056400200046 
       15.0       5.20        0.8        0.1                      D056400200047 
       15.0       5.30        0.9        0.1                      D056400200048 
       15.0       5.40        0.9        0.2                      D056400200049 
       15.0       5.50         1.        0.2                      D056400200050 
       15.0       5.60         1.        0.2                      D056400200051 
       15.0       5.70        1.1        0.2                      D056400200052 
       15.0       5.80        1.1        0.2                      D056400200053 
       15.0       5.90        1.2        0.2                      D056400200054 
       15.0       6.00        1.3        0.2                      D056400200055 
       15.0       6.10        1.3        0.2                      D056400200056 
       15.0       6.20        1.4        0.2                      D056400200057 
       15.0       6.30        1.3        0.2                      D056400200058 
       15.0       6.40        1.3        0.1                      D056400200059 
       15.0       6.50        1.5        0.2                      D056400200060 
       15.0       6.60        1.7        0.2                      D056400200061 
       15.0       6.70        1.6        0.1                      D056400200062 
       15.0       6.80        1.7        0.2                      D056400200063 
       15.0       6.90        1.8        0.2                      D056400200064 
       15.0       7.00         2.        0.2                      D056400200065 
       15.0       7.10        1.9        0.3                      D056400200066 
       15.0       7.20        2.1        0.3                      D056400200067 
       15.0       7.30        2.2        0.3                      D056400200068 
       15.0       7.40        2.1        0.3                      D056400200069 
       15.0       7.50        2.4        0.3                      D056400200070 
       15.0       7.60        2.3        0.3                      D056400200071 
       15.0       7.70        2.4        0.3                      D056400200072 
       15.0       7.80        2.6        0.2                      D056400200073 
       15.0       7.90        2.5        0.2                      D056400200074 
       15.0       8.00        2.7        0.3                      D056400200075 
       15.0       8.10        2.9        0.3                      D056400200076 
       15.0       8.20        2.8        0.3                      D056400200077 
       15.0       8.30        3.1        0.3                      D056400200078 
       15.0       8.40         3.        0.3                      D056400200079 
       15.0       8.50        3.1        0.3                      D056400200080 
       15.0       8.60        3.2        0.4                      D056400200081 
       15.0       8.70        3.5        0.3                      D056400200082 
       15.0       8.80        3.6        0.4                      D056400200083 
       15.0       8.90        3.6        0.3                      D056400200084 
       15.0       9.00        3.9        0.4                      D056400200085 
       15.0       9.10        4.1        0.4                      D056400200086 
       15.0       9.20        4.3        0.4                      D056400200087 
       15.0       9.30        4.6        0.4                      D056400200088 
       15.0       9.40        4.8        0.4                      D056400200089 
       15.0       9.50        4.8        0.4                      D056400200090 
       15.0       9.60        5.1        0.4                      D056400200091 
       15.0       9.70         5.        0.4                      D056400200092 
       15.0       9.80        5.5        0.5                      D056400200093 
       15.0       9.90        5.5        0.6                      D056400200094 
       15.0      10.00        5.8        0.5                      D056400200095 
       15.0      10.10        5.9        0.5                      D056400200096 
       15.0      10.20         6.        0.6                      D056400200097 
       15.0      10.30        5.8        0.4                      D056400200098 
       15.0      10.40        6.4        0.5                      D056400200099 
       15.0      10.50        6.6        0.5                      D056400200100 
       15.0      10.60         7.        0.5                      D056400200101 
       15.0      10.70        6.4        0.5                      D056400200102 
       15.0      10.80        6.7        0.6                      D056400200103 
       15.0      10.90         7.        0.5                      D056400200104 
       15.0      11.00        7.1        0.6                      D056400200105 
       15.0      11.10        6.9        0.5                      D056400200106 
       15.0      11.20        6.8        0.5                      D056400200107 
       15.0      11.30        7.1        0.6                      D056400200108 
       15.0      11.40        7.3        0.6                      D056400200109 
       15.0      11.50        7.5        0.6                      D056400200110 
       15.0      11.60         7.        0.6                      D056400200111 
       15.0      11.70        7.3        0.6                      D056400200112 
       15.0      11.80        7.7        0.6                      D056400200113 
       15.0      11.90        7.6        0.6                      D056400200114 
       15.0      12.00        7.6        0.6                      D056400200115 
       15.0      12.10        8.1        0.6                      D056400200116 
       15.0      12.20         8.        0.6                      D056400200117 
       15.0      12.30        8.1        0.6                      D056400200118 
       15.0      12.40        8.5        0.7                      D056400200119 
       15.0      12.50        8.4        0.6                      D056400200120 
       15.0      12.60        8.8        0.7                      D056400200121 
       15.0      12.70        8.2        0.6                      D056400200122 
       15.0      12.80        9.3        0.7                      D056400200123 
       15.0      12.90        9.4        0.7                      D056400200124 
       15.0      13.00        9.6        0.7                      D056400200125 
       15.0      13.10        9.2        0.7                      D056400200126 
       15.0      13.20        9.7        0.7                      D056400200127 
       15.0      13.30        9.5        0.7                      D056400200128 
       15.0      13.40        9.7        0.7                      D056400200129 
       15.0      13.50        9.5        0.7                      D056400200130 
       15.0      13.60        9.9        0.7                      D056400200131 
       15.0      13.70        9.8        0.7                      D056400200132 
       15.0      13.80        9.8        0.7                      D056400200133 
       15.0      13.90        9.6        0.7                      D056400200134 
       15.0      14.00       10.2        0.7                      D056400200135 
       15.0      14.10       10.3        0.8                      D056400200136 
       15.0      14.20        9.8        0.7                      D056400200137 
       15.0      14.30       10.1        0.7                      D056400200138 
       15.0      14.40       10.3        0.7                      D056400200139 
       15.0      14.50       10.1        0.7                      D056400200140 
       15.0      14.60       10.3        0.7                      D056400200141 
       15.0      14.70       10.5        0.8                      D056400200142 
       15.0      14.80       10.1        0.7                      D056400200143 
       15.0      14.90       10.4        0.8                      D056400200144 
       15.0      15.00        9.9        0.7                      D056400200145 
       15.0      15.10        10.        0.7                      D056400200146 
       15.0      15.20       10.6        0.8                      D056400200147 
       15.0      15.30       10.3        0.7                      D056400200148 
       15.0      15.40        8.9        0.8                      D056400200149 
       15.0      15.50        9.1        0.8                      D056400200150 
       15.0      15.60        9.4        0.8                      D056400200151 
       15.0      15.70        8.5        0.8                      D056400200152 
       15.0      15.80        8.5        0.8                      D056400200153 
       15.0      15.90        8.7        0.9                      D056400200154 
       15.0      16.00        7.7        0.9                      D056400200155 
       15.0      16.10         8.        0.9                      D056400200156 
       15.0      16.20        7.8        1.1                      D056400200157 
       15.0      16.30        7.4        1.1                      D056400200158 
       15.0      16.40        8.2        1.3                      D056400200159 
       15.0      16.50         7.        1.3                      D056400200160 
       15.0      16.60        7.3        1.4                      D056400200161 
       15.0      16.70        7.1        1.3                      D056400200162 
       15.0      16.80        6.5        1.2                      D056400200163 
       15.0      16.90        6.3        1.3                      D056400200164 
       15.0      17.00        6.1        1.4                      D056400200165 
       15.0      17.10        5.8        1.3                      D056400200166 
       15.0      17.20        5.7        0.8                      D056400200167 
       15.0      17.30        5.5        0.6                      D056400200168 
       15.0      17.40        5.5        0.4                      D056400200169 
       15.0      17.50        4.8        0.4                      D056400200170 
       15.0      17.60        4.9        0.4                      D056400200171 
       15.0      17.70        4.5        0.3                      D056400200172 
       15.0      17.80        4.3        0.3                      D056400200173 
       15.0      17.90        4.3        0.3                      D056400200174 
       15.0      18.00        4.1        0.3                      D056400200175 
       15.0      18.10        4.2        0.3                      D056400200176 
       15.0      18.20        3.9        0.3                      D056400200177 
       15.0      18.30        3.8        0.3                      D056400200178 
       15.0      18.40        3.8        0.3                      D056400200179 
       15.0      18.50        3.7        0.3                      D056400200180 
       15.0      18.60        3.7        0.3                      D056400200181 
       15.0      18.70        3.6        0.3                      D056400200182 
       15.0      18.80        3.6        0.3                      D056400200183 
       15.0      18.90        3.3        0.3                      D056400200184 
       15.0      19.00         3.        0.2                      D056400200185 
       15.0      19.10        3.1        0.2                      D056400200186 
       15.0      19.20        3.1        0.3                      D056400200187 
       15.0      19.30         3.        0.2                      D056400200188 
