ENTRY            D6002   20060907                             D050D600200000001 
SUBENT        D6002001   20060907                             D050D600200100001 
BIB                 11         25                                 D600200100002 
TITLE      Threshold Anomaly in 12C+209Bi Scattering              D600200100003 
AUTHOR     (S.SANTRA, P.SINGH, S.KAILAS, A.CHATTERJEE,            D600200100004 
           A.NAVIN, A.SHRIVASTAVA, A.M.SAMANT, K.MAHATA)          D600200100005 
COMMENT    - By Authors    :Abstract                              D600200100006 
           Elastic, inelastic, and transfer angular distributions D600200100007 
           measured for the system 12+209Bi at ten energies       D600200100008 
           between 58.9 to 87.4 MeV. The CRC calculations,        D600200100009 
           including inelastic and transfer channels, reproduce   D600200100010 
           simultaneously the elastic, inelastic, and transfer    D600200100011 
           angular distributions measured at 61.9, 63.9, and 87.4 D600200100012 
           MeV. Comparison of threshold anomaly results for 4He,  D600200100013 
           11B, 16O+209Bi systems along with the present case     D600200100014 
           indicates that the degree of anomaly inreases with the D600200100015 
           projectile mass.                                       D600200100016 
INSTITUTE  (3INDTRM)                                              D600200100017 
REFERENCE  (J,PR/C,60,034611,1999)                                D600200100018 
FACILITY   (VDGT,3INDTAT) BARC-TIFR PELLETRON ACELERATOR FACILITY D600200100019 
INC-SOURCE 12C Beam of ENERGY 58.9 - 87.4 MeV                     D600200100020 
DETECTOR   (SIBAR) Silicon surface barrier detectors              D600200100021 
           of thickness 20-45 micron for delta-E ad 300-2000      D600200100022 
           micron for E (TELES)                                   D600200100023 
SAMPLE     Natural, self supporting foils:                        D600200100024 
           - 209Bi 300 micro-gram/cm2                             D600200100025 
METHOD     (EDE)                                                  D600200100026 
HISTORY    (20060907)                                             D600200100027 
ENDBIB              25          0                                 D600200100028 
NOCOMMON             0          0                                 D600200100029 
ENDSUBENT           28          0                                 D600200199999 
SUBENT        D6002002   20060907                             D050D600200200001 
BIB                  3          3                                 D600200200002 
REACTION   (83-BI-209(6-C-12,EL)83-BI-209,,DA,,RTH)               D600200200003 
ERR-ANALYS (ERR-S) Statistical error                              D600200200004 
STATUS     (APRVD) Approved by S. Santra, 8 September 2006        D600200200005 
ENDBIB               3          0                                 D600200200006 
NOCOMMON             0          0                                 D600200200007 
DATA                 4        151                                 D600200200008 
EN         ANG-CM     DATA-CM    ERR-S                            D600200200009 
MEV        ADEG       NO-DIM     NO-DIM                           D600200200010 
58.9        122.36    0.9951     0.0164                           D600200200011 
58.9        132.04    1.0020     0.0144                           D600200200012 
58.9        141.64    0.9795     0.0163                           D600200200013 
58.9        151.17    0.9214     0.0143                           D600200200014 
58.9        153.07    0.9393     0.0130                           D600200200015 
58.9        154.02    0.9128     0.0145                           D600200200016 
58.9        160.65    0.9121     0.0144                           D600200200017 
58.9        162.54    0.9106     0.0129                           D600200200018 
58.9        163.49    0.8997     0.0145                           D600200200019 
58.9        170.10    0.9159     0.0133                           D600200200020 
58.9        171.99    0.9029     0.0118                           D600200200021 
58.9        172.93    0.8915     0.0132                           D600200200022 
59.9         72.58    1.0140     0.0215                           D600200200023 
59.9         82.74    1.0150     0.0229                           D600200200024 
59.9         92.79    0.9802     0.0156                           D600200200025 
59.9        102.75    1.0210     0.0149                           D600200200026 
59.9        112.60    0.9756     0.0156                           D600200200027 
59.9        122.36    0.9898     0.0166                           D600200200028 
59.9        132.04    1.0090     0.0145                           D600200200029 
59.9        141.64    0.8985     0.0135                           D600200200030 
59.9        151.17    0.8488     0.0134                           D600200200031 
59.9        153.07    0.8133     0.0114                           D600200200032 
59.9        160.65    0.7652     0.0115                           D600200200033 
59.9        162.54    0.7900     0.0114                           D600200200034 
59.9        170.10    0.7160     0.0090                           D600200200035 
59.9        171.99    0.7281     0.0097                           D600200200036 
60.9         52.52    0.9876     0.0053                           D600200200037 
60.9         62.85    1.0430     0.0054                           D600200200038 
60.9         73.09    0.9831     0.0078                           D600200200039 
60.9         83.24    1.0190     0.0078                           D600200200040 
60.9         93.29    0.9677     0.0113                           D600200200041 
60.9        103.24    1.0210     0.0110                           D600200200042 
60.9        113.09    0.9913     0.0114                           D600200200043 
60.9        122.85    0.9870     0.0094                           D600200200044 
60.9        132.52    0.8613     0.0135                           D600200200045 
60.9        142.12    0.7345     0.0094                           D600200200046 
60.9        151.65    0.5819     0.0086                           D600200200047 
60.9        161.13    0.4914     0.0087                           D600200200048 
60.9        170.57    0.4312     0.0065                           D600200200049 
61.9         72.58    0.9869     0.0127                           D600200200050 
