ENTRY            41415   20131129                             41624141500000001 
SUBENT        41415001   20131129                             41624141500100001 
BIB                  8         16                                 4141500100002 
TITLE       8-group relative delayed neutron yields for           4141500100003 
            monoenergetic neutron induced fission of 239-Pu.      4141500100004 
AUTHOR     (V.M.Piksaykin,L.E.Kazakov,S.G.Isaev,G.G.Korolev,      4141500100005 
           V.A.Roschenko,R.G.Tertychnyj)                          4141500100006 
INSTITUTE  (4RUSFEI)                                              4141500100007 
REFERENCE  (J,YK,2001,(1),62,2001)    Main reference              4141500100008 
           (R,INDC(CCP)-432,75,2002) Engl.translation of YK,2001  4141500100009 
           (R,INDC(NDS)-0646,2013) In English.                    4141500100010 
           (J,PNE,41,203,2002) in English.                        4141500100011 
FACILITY   (VDG,4RUSFEI)    Cascade Generator CG-2.5              4141500100012 
DETECTOR   (HE3SP) For neutron beam monitoring.                   4141500100013 
INC-SOURCE (P-T,D-D)                                              4141500100014 
HISTORY    (20030324C)  + + Compiled at the Centre - CJD + +      4141500100015 
           (20030415U) Last checking has been done.               4141500100016 
           (20131129A) Refs. INDC(NDS)-0646, INDC(CCP)-432,       4141500100017 
           J,PNE,41,203,2002 were added.                          4141500100018 
ENDBIB              16          0                                 4141500100019 
NOCOMMON             0          0                                 4141500100020 
ENDSUBENT           19          0                                 4141500199999 
SUBENT        41415002   20131129                             41624141500200001 
BIB                  5         20                                 4141500200002 
REACTION   ((94-PU-239(N,F),DL/GRP,NU)/(94-PU-239(N,F),DL,NU))    4141500200003 
                 8-group delayed neutron abundances               4141500200004 
ERR-ANALYS (DATA-ERR)  Errors are not specified                   4141500200005 
ADD-RES     Average half-life of delayed neutron precursors:      4141500200006 
                EN, MeV          HL, sec                          4141500200007 
                0.37+-0.06       10.37+-0.15                      4141500200008 
                0.62+-0.06       10.46+-0.17                      4141500200009 
                0.86+-0.06       10.29+-0.13                      4141500200010 
                1.06+-0.06       10.38+-0.11                      4141500200011 
                3.27+-0.14       10.06+-0.19                      4141500200012 
                3.81+-0.11        9.66+-0.11                      4141500200013 
                4.27+-0.11        9.62+-0.14                      4141500200014 
                4.81+-0.13        9.61+-0.11                      4141500200015 
                4.97+-0.13        9.55+-0.16                      4141500200016 
STATUS     (TABLE) Table 1 of J,YK,2001,(1),62,2001.              4141500200017 
            Table I of INDC(NDS)-0646 Appendix.                   4141500200018 
           The same data in Table 1 of J,PNE,41,203,2002          4141500200019 
           (COREL,41419002) In 41419002 - data for EN=2.85 eV.    4141500200020 
HISTORY    (20131129A) HL value 24.4 was corrected as 24.3 as     4141500200021 
           given in newer publication R,INDC(NDS)-0646,2013.      4141500200022 
ENDBIB              20          0                                 4141500200023 
NOCOMMON             0          0                                 4141500200024 
DATA                 5         72                                 4141500200025 
EN         EN-ERR     HL         DATA       DATA-ERR              4141500200026 
MEV        MEV        SEC        NO-DIM     NO-DIM                4141500200027 
       0.37       0.06       55.6      0.028      0.001           4141500200028 
       0.37       0.06       24.3      0.236      0.008           4141500200029 
       0.37       0.06       16.3      0.078      0.003           4141500200030 
       0.37       0.06       5.21      0.182      0.007           4141500200031 
       0.37       0.06       2.37      0.284       0.01           4141500200032 
       0.37       0.06       1.04      0.097      0.005           4141500200033 
       0.37       0.06      0.424      0.071      0.004           4141500200034 
       0.37       0.06      0.195      0.024      0.001           4141500200035 
       0.62       0.06       55.6       0.03      0.001           4141500200036 
       0.62       0.06       24.3      0.231      0.008           4141500200037 
       0.62       0.06       16.3      0.083      0.004           4141500200038 
       0.62       0.06       5.21      0.184      0.007           4141500200039 
       0.62       0.06       2.37      0.294       0.01           4141500200040 
       0.62       0.06       1.04      0.088      0.004           4141500200041 
       0.62       0.06      0.424      0.068      0.022           4141500200042 
       0.62       0.06      0.195      0.022      0.001           4141500200043 
       0.86       0.06       55.6      0.032      0.001           4141500200044 
       0.86       0.06       24.3      0.212      0.007           4141500200045 
       0.86       0.06       16.3      0.097      0.004           4141500200046 
       0.86       0.06       5.21      0.173      0.007           4141500200047 
       0.86       0.06       2.37        0.3       0.01           4141500200048 
       0.86       0.06       1.04      0.088      0.004           4141500200049 
       0.86       0.06      0.424      0.076      0.004           4141500200050 
       0.86       0.06      0.195      0.022      0.001           4141500200051 
       1.06       0.06       55.6      0.032      0.001           4141500200052 
       1.06       0.06       24.3       0.22      0.008           4141500200053 
       1.06       0.06       16.3      0.089      0.004           4141500200054 
       1.06       0.06       5.21      0.172      0.007           4141500200055 
       1.06       0.06       2.37      0.322       0.01           4141500200056 
       1.06       0.06       1.04      0.061      0.003           4141500200057 
       1.06       0.06      0.424      0.084      0.004           4141500200058 
       1.06       0.06      0.195       0.02      0.001           4141500200059 
       3.27       0.14       55.6      0.036      0.001           4141500200060 
       3.27       0.14       24.3       0.19      0.007           4141500200061 
       3.27       0.14       16.3      0.099      0.004           4141500200062 
       3.27       0.14       5.21      0.167      0.007           4141500200063 
       3.27       0.14       2.37      0.346      0.011           4141500200064 
       3.27       0.14       1.04      0.051      0.003           4141500200065 
       3.27       0.14      0.424      0.093      0.005           4141500200066 
       3.27       0.14      0.195      0.018      0.001           4141500200067 
       3.81       0.11       55.6      0.038      0.001           4141500200068 
       3.81       0.11       24.3      0.173      0.006           4141500200069 
       3.81       0.11       16.3       0.09      0.004           4141500200070 
       3.81       0.11       5.21      0.175      0.007           4141500200071 
       3.81       0.11       2.37      0.339       0.01           4141500200072 
       3.81       0.11       1.04      0.082      0.004           4141500200073 
       3.81       0.11      0.424      0.078      0.004           4141500200074 
       3.81       0.11      0.195      0.025      0.001           4141500200075 
       4.27       0.11       55.6      0.039      0.001           4141500200076 
