ENTRY            20391   20170430                             226120391  0    1 
SUBENT        20391001   20170430                             226120391  1    1 
BIB                 15         31                                 20391  1    2 
INSTITUTE  (2ZZZGEL)                                              20391  1    3 
REFERENCE  (J,ZP,207,56,1967)Graphs given for ang. distributions  20391  1    4 
           (W,KNITTER,196805) Letter to CCDN                      20391  1    5 
AUTHOR     (H.-H.Knitter,M.Coppola)                               20391  1    6 
TITLE       Neutron scattering from natural silicon.              20391  1    7 
FACILITY   (VDG,2ZZZGEL)    Van de Graaff                         20391  1    8 
           used in pulsed mode, 1 mc/s repetition rate and        20391  1    9 
                                1 ns pulse width                  20391  1   10 
INC-SOURCE (D-D) D(d,n)He3-reaction at 0 degree, gas target       20391  1   11 
INC-SPECT  (EN-RSL-FW) Energy spreads due to target thickness and 20391  1   12 
           finite geometry                                        20391  1   13 
METHOD     (TOF)    Time-of-flight                                20391  1   14 
DETECTOR   (SCIN)    Plastic scintillation detector               20391  1   15 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 20391  1   16 
MONIT-REF  (,J.L.Gammel,B,FAST N.PH.,2230,1963)  Part II          20391  1   17 
REL-REF    (I,,M.Coppola+,R,EUR-2798,1966) - fast neutron         20391  1   18 
                             time-of-flight spectrometer descript.20391  1   19 
           (M,,G.B.Parker+,J,NIM,30,77,1964) -program MAGGIE.     20391  1   20 
SAMPLE     Natural silicon is composed of 28Si(92.21%),           20391  1   21 
           29Si(4.70%) and 30Si(3.09%). Cylindrical natural       20391  1   22 
           silicon sample of 2.2 cm diam. and 3.0 cm height.      20391  1   23 
           The weight was 26.676 g.                               20391  1   24 
CORRECTION Corrections for the finite size of the samples, for    20391  1   25 
           beam attenuation and for multiple scattering were      20391  1   26 
           calculated with a modified version of the program      20391  1   27 
           MAGGIE.                                                20391  1   28 
HISTORY    (19680618C)                                            20391  1   29 
           (19710513T)  from NEUDADA file                         20391  1   30 
           (20170430A) SD:Updated to new date formats,lower case. 20391  1   31 
           REACTION code update in Subents 003,004. SAMPLE,       20391  1   32 
           MONIT-REF, REL-REF were added. EN-RSL -> EN-RSL-FW.    20391  1   33 
ENDBIB              31          0                                 20391  1   34 
NOCOMMON             0          0                                 20391  1   35 
ENDSUBENT           34          0                                 20391  199999 
SUBENT        20391002   20170430                             226120391  2    1 
BIB                  4          6                                 20391  2    2 
REACTION   (14-SI-0(N,EL)14-SI-0,,SIG)                            20391  2    3 
ERR-ANALYS (DATA-ERR) No information                              20391  2    4 
STATUS     (TABLE) From the text and Tbl.1 from Z.Phys.207(1967)5620391  2    5 
HISTORY    (19710513T)  From NEUDADA file                         20391  2    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  2    7 
           the values. ERR-ANALYS added. EN-RSL -> EN-RSL-FW.     20391  2    8 
ENDBIB               6          0                                 20391  2    9 
NOCOMMON             0          0                                 20391  2   10 
DATA                 4          8                                 20391  2   11 
EN         EN-RSL-FW  DATA       DATA-ERR                         20391  2   12 
MEV        MEV        B          B                                20391  2   13 
       4.00      0.198      1.781      0.056                      20391  2   14 
       4.25      0.173      1.787      0.060                      20391  2   15 
       4.50      0.138      1.579      0.056                      20391  2   16 
       4.71      0.119      2.004      0.088                      20391  2   17 
       4.99      0.104      1.802      0.065                      20391  2   18 
       5.25      0.094      1.507      0.062                      20391  2   19 
       5.50      0.081      1.360      0.052                      20391  2   20 
       5.75      0.077      1.274      0.041                      20391  2   21 
ENDDATA             10          0                                 20391  2   22 
ENDSUBENT           21          0                                 20391  299999 
SUBENT        20391003   20170430                             226120391  3    1 
BIB                  4          7                                 20391  3    2 
REACTION   (14-SI-0(N,EL)14-SI-0,,DA)                             20391  3    3 
ERR-ANALYS (DATA-ERR) No information                              20391  3    4 
STATUS     (TABLE) Data from priv.comm. Knitter (5/1968)          20391  3    5 
HISTORY    (19710513T)  from NEUDADA file                         20391  3    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  3    7 
           the values. SF4=Si-0 was added to REACTION code.       20391  3    8 
           ERR-ANALYS added. EN-RSL -> EN-RSL-FW.                 20391  3    9 
ENDBIB               7          0                                 20391  3   10 
NOCOMMON             0          0                                 20391  3   11 
DATA                 5        152                                 20391  3   12 
EN         EN-RSL-FW  COS        DATA       DATA-ERR              20391  3   13 
MEV        MEV        NO-DIM     MB/SR      PER-CENT              20391  3   14 
       4.00      0.198    -1.0000      155.7        4.5           20391  3   15 
       4.00      0.198    -0.9848      137.0        4.5           20391  3   16 
       4.00      0.198    -0.9397       96.0        4.5           20391  3   17 
       4.00      0.198    -0.8660       62.0        4.5           20391  3   18 
       4.00      0.198    -0.7660       48.8        4.5           20391  3   19 
       4.00      0.198    -0.6428       46.8        4.5           20391  3   20 
       4.00      0.198    -0.5000       41.3        4.5           20391  3   21 
       4.00      0.198    -0.3420       33.3        4.5           20391  3   22 
       4.00      0.198    -0.1736       35.3        4.5           20391  3   23 
       4.00      0.198     0.0000       53.3        4.5           20391  3   24 
       4.00      0.198     0.1736       80.7        4.5           20391  3   25 
       4.00      0.198     0.3420      112.8        4.5           20391  3   26 
       4.00      0.198     0.5000      161.3        4.5           20391  3   27 
       4.00      0.198     0.6428      244.0        4.5           20391  3   28 
       4.00      0.198     0.7660      361.3        4.5           20391  3   29 
       4.00      0.198     0.8660      487.4        4.5           20391  3   30 
       4.00      0.198     0.9397      588.1        4.5           20391  3   31 
       4.00      0.198     0.9848      646.1        4.5           20391  3   32 
       4.00      0.198     1.0000      663.9        4.5           20391  3   33 
       4.25      0.173    -1.0000      146.4        4.5           20391  3   34 
       4.25      0.173    -0.9848      134.9        4.5           20391  3   35 
       4.25      0.173    -0.9397      105.9        4.5           20391  3   36 
       4.25      0.173    -0.8660       72.0        4.5           20391  3   37 
       4.25      0.173    -0.7660       44.9        4.5           20391  3   38 
       4.25      0.173    -0.6428       30.1        4.5           20391  3   39 
       4.25      0.173    -0.5000       27.4        4.5           20391  3   40 
       4.25      0.173    -0.3420       33.2        4.5           20391  3   41 
       4.25      0.173    -0.1736       43.3        4.5           20391  3   42 
       4.25      0.173     0.0000       53.5        4.5           20391  3   43 
       4.25      0.173     0.1736       63.3        4.5           20391  3   44 
       4.25      0.173     0.3420       80.5        4.5           20391  3   45 
       4.25      0.173     0.5000      123.3        4.5           20391  3   46 
       4.25      0.173     0.6428      212.6        4.5           20391  3   47 
       4.25      0.173     0.7660      358.0        4.5           20391  3   48 
       4.25      0.173     0.8660      545.3        4.5           20391  3   49 
       4.25      0.173     0.9397      735.7        4.5           20391  3   50 
       4.25      0.173     0.9848      878.6        4.5           20391  3   51 
       4.25      0.173     1.0000      931.6        4.5           20391  3   52 
       4.50      0.138    -1.0000      165.3        4.5           20391  3   53 
       4.50      0.138    -0.9848      156.2        4.5           20391  3   54 
       4.50      0.138    -0.9397      103.8        4.5           20391  3   55 
       4.50      0.138    -0.8660       96.3        4.5           20391  3   56 
       4.50      0.138    -0.7660       64.1        4.5           20391  3   57 
       4.50      0.138    -0.6428       44.2        4.5           20391  3   58 
       4.50      0.138    -0.5000       38.4        4.5           20391  3   59 
       4.50      0.138    -0.3420       39.8        4.5           20391  3   60 
       4.50      0.138    -0.1736       41.5        4.5           20391  3   61 
       4.50      0.138     0.0000       44.1        4.5           20391  3   62 
       4.50      0.138     0.1736       55.0        4.5           20391  3   63 
       4.50      0.138     0.3420       81.2        4.5           20391  3   64 
       4.50      0.138     0.5000      127.1        4.5           20391  3   65 
       4.50      0.138     0.6428      199.9        4.5           20391  3   66 
       4.50      0.138     0.7660      312.2        4.5           20391  3   67 
       4.50      0.138     0.8660      469.1        4.5           20391  3   68 
       4.50      0.138     0.9397      648.2        4.5           20391  3   69 
       4.50      0.138     0.9848      796.2        4.5           20391  3   70 
       4.50      0.138     1.0000      854.1        4.5           20391  3   71 
       4.71      0.119    -1.0000      157.2        4.5           20391  3   72 
       4.71      0.119    -0.9848      158.9        4.5           20391  3   73 
       4.71      0.119    -0.9397      154.4        4.5           20391  3   74 
       4.71      0.119    -0.8660      129.5        4.5           20391  3   75 
       4.71      0.119    -0.7660       89.9        4.5           20391  3   76 
       4.71      0.119    -0.6428       51.9        4.5           20391  3   77 
       4.71      0.119    -0.5000       37.9        4.5           20391  3   78 
       4.71      0.119    -0.3420       39.6        4.5           20391  3   79 
       4.71      0.119    -0.1736       40.8        4.5           20391  3   80 
       4.71      0.119     0.0000       36.8        4.5           20391  3   81 
       4.71      0.119     0.1736       37.3        4.5           20391  3   82 
       4.71      0.119     0.3420       51.6        4.5           20391  3   83 
       4.71      0.119     0.5000       85.5        4.5           20391  3   84 
       4.71      0.119     0.6428      162.9        4.5           20391  3   85 
       4.71      0.119     0.7660      334.5        4.5           20391  3   86 
       4.71      0.119     0.8660      638.9        4.5           20391  3   87 
       4.71      0.119     0.9397     1036.1        4.5           20391  3   88 
       4.71      0.119     0.9848     1387.8        4.5           20391  3   89 
       4.71      0.119     1.0000     1529.5        4.5           20391  3   90 
       4.99      0.104    -1.0000      177.3        4.5           20391  3   91 
       4.99      0.104    -0.9848      172.8        4.5           20391  3   92 
       4.99      0.104    -0.9397      156.8        4.5           20391  3   93 
       4.99      0.104    -0.8660      127.9        4.5           20391  3   94 
       4.99      0.104    -0.7660       93.0        4.5           20391  3   95 
       4.99      0.104    -0.6428       64.7        4.5           20391  3   96 
       4.99      0.104    -0.5000       48.8        4.5           20391  3   97 
       4.99      0.104    -0.3420       40.3        4.5           20391  3   98 
       4.99      0.104    -0.1736       32.3        4.5           20391  3   99 
       4.99      0.104     0.0000       27.3        4.5           20391  3  100 
       4.99      0.104     0.1736       33.6        4.5           20391  3  101 
       4.99      0.104     0.3420       55.8        4.5           20391  3  102 
       4.99      0.104     0.5000       95.4        4.5           20391  3  103 
       4.99      0.104     0.6428      167.5        4.5           20391  3  104 
       4.99      0.104     0.7660      305.8        4.5           20391  3  105 
       4.99      0.104     0.8660      533.9        4.5           20391  3  106 
       4.99      0.104     0.9397      821.1        4.5           20391  3  107 
       4.99      0.104     0.9848     1071.0        4.5           20391  3  108 
       4.99      0.104     1.0000     1170.9        4.5           20391  3  109 
       5.25      0.094    -1.0000      168.5        4.5           20391  3  110 
       5.25      0.094    -0.9848      152.1        4.5           20391  3  111 
       5.25      0.094    -0.9397      113.6        4.5           20391  3  112 
       5.25      0.094    -0.8660       74.8        4.5           20391  3  113 
       5.25      0.094    -0.7660       49.2        4.5           20391  3  114 
       5.25      0.094    -0.6428       35.3        4.5           20391  3  115 
       5.25      0.094    -0.5000       26.6        4.5           20391  3  116 
       5.25      0.094    -0.3420       22.2        4.5           20391  3  117 
       5.25      0.094    -0.1736       25.0        4.5           20391  3  118 
       5.25      0.094     0.0000       33.0        4.5           20391  3  119 
       5.25      0.094     0.1736       41.7        4.5           20391  3  120 
       5.25      0.094     0.3420       55.9        4.5           20391  3  121 
       5.25      0.094     0.5000       96.5        4.5           20391  3  122 
       5.25      0.094     0.6428      185.3        4.5           20391  3  123 
       5.25      0.094     0.7660      322.4        4.5           20391  3  124 
       5.25      0.094     0.8660      478.8        4.5           20391  3  125 
       5.25      0.094     0.9397      614.2        4.5           20391  3  126 
       5.25      0.094     0.9848      700.8        4.5           20391  3  127 
       5.25      0.094     1.0000      729.7        4.5           20391  3  128 
       5.50      0.081    -1.0000       95.1        4.5           20391  3  129 
       5.50      0.081    -0.9848       93.3        4.5           20391  3  130 
       5.50      0.081    -0.9397       85.6        4.5           20391  3  131 
       5.50      0.081    -0.8660       68.8        4.5           20391  3  132 
       5.50      0.081    -0.7660       46.7        4.5           20391  3  133 
       5.50      0.081    -0.6428       29.6        4.5           20391  3  134 
       5.50      0.081    -0.5000       24.7        4.5           20391  3  135 
       5.50      0.081    -0.3420       29.9        4.5           20391  3  136 
       5.50      0.081    -0.1736       36.2        4.5           20391  3  137 
       5.50      0.081     0.0000       37.8        4.5           20391  3  138 
       5.50      0.081     0.1736       37.3        4.5           20391  3  139 
       5.50      0.081     0.3420       44.0        4.5           20391  3  140 
       5.50      0.081     0.5000       71.3        4.5           20391  3  141 
       5.50      0.081     0.6428      136.1        4.5           20391  3  142 
       5.50      0.081     0.7660      254.1        4.5           20391  3  143 
       5.50      0.081     0.8660      426.5        4.5           20391  3  144 
       5.50      0.081     0.9397      623.2        4.5           20391  3  145 
       5.50      0.081     0.9848      784.1        4.5           20391  3  146 
       5.50      0.081     1.0000      846.6        4.5           20391  3  147 
