ENTRY            C0121   20090930                             C097C012100000001 
SUBENT        C0121001   20090930                             C097C012100100001 
BIB                 10         20                                 C012100100002 
INSTITUTE  (1USAWIS)                                              C012100100003 
REFERENCE  (J,PR/C,48,1890,199310)                                C012100100004 
AUTHOR     (M.T.Alley,L.D.Knutson)                                C012100100005 
TITLE      Spin correlation measurements for p-3He elastic        C012100100006 
            scattering between 4.0 and 10.0 MeV                   C012100100007 
FACILITY   (ACCEL,1USAWIS) Tandem accelerator laboratory.         C012100100008 
INC-SOURCE (POLIS) Wisconsin colliding beam polarized ion         C012100100009 
            source.                                               C012100100010 
           Beam polarization reversed during each run.            C012100100011 
           Spin orientation of beam set using a Wien filer.       C012100100012 
METHOD     Beam polarization determined by p(pol)-alpha           C012100100013 
            scattering.                                           C012100100014 
DETECTOR   (SOLST) Scattered protons measured using silicon surfacC012100100015 
            barrier detectors located symmetrically to the right  C012100100016 
            and left of the beam.                                 C012100100017 
STATUS     (TABLE) Data taken from article.                       C012100100018 
           No reply from L.Knutson to author proof.               C012100100019 
HISTORY    (19970212C)                                            C012100100020 
           (20000807A) Updated to new date formats.               C012100100021 
           (20090930A) BIB updates.                               C012100100022 
ENDBIB              20          0                                 C012100100023 
NOCOMMON             0          0                                 C012100100024 
ENDSUBENT           23          0                                 C012100199999 
SUBENT        C0121002   19970220                             0000C012100200001 
BIB                  4         15                                 C012100200002 
REACTION   (2-HE-3(P,EL)2-HE-3,,POL/DA,,ANA)                      C012100200003 
SAMPLE     Unpolarized target. Forward cell typically cooled to   C012100200004 
            150 K, backward cell typically cooled to 80 K.        C012100200005 
CORRECTION Corrected for energy differences between forward and   C012100200006 
            backward angle cells.                                 C012100200007 
           Scattering angles corrected for small misallignment of C012100200008 
            detector slit systems.                                C012100200009 
ERR-ANALYS (DATA-ERR) For backward angles, errors consist of      C012100200010 
            statistical uncertainty only. For forward angles, the C012100200011 
            uncertainty in energy shift is also included.         C012100200012 
           The is an additional overall normalization uncertainty C012100200013 
            of 2% for E(p) <8 MeV, and 1% for E(p) >8 MeV         C012100200014 
            resulting from polarimeter calibration uncertainty.   C012100200015 
           (ANG-ERR) Estimate of uncertainty in c.m. angle.       C012100200016 
           (EN-ERR) Estimate of proton energy uncertainty.        C012100200017 
ENDBIB              15          0                                 C012100200018 
COMMON               3          3                                 C012100200019 
POL-BM     EN-ERR     ANG-ERR                                     C012100200020 
NO-DIM     MEV        ADEG                                        C012100200021 
 0.85       0.03       0.05                                       C012100200022 
ENDCOMMON            3          0                                 C012100200023 
DATA                 4        135                                 C012100200024 
EN         ANG-CM     DATA-CM    DATA-ERR                         C012100200025 
MEV        ADEG       NO-DIM     NO-DIM                           C012100200026 
 4.01       26.62      0.1105     0.0015                          C012100200027 
 4.01       33.20      0.1113     0.0017                          C012100200028 
 4.01       39.70      0.1126     0.0026                          C012100200029 
 4.01       46.14      0.1164     0.0029                          C012100200030 
 4.01       52.47      0.1268     0.0022                          C012100200031 
 4.01       58.74      0.1492     0.0029                          C012100200032 
 4.01       64.93      0.1778     0.0032                          C012100200033 
 4.01       70.98      0.2189     0.0034                          C012100200034 
 4.01       76.92      0.2630     0.0036                          C012100200035 
 4.01       82.72      0.3136     0.0037                          C012100200036 
 4.01       88.38      0.3620     0.0063                          C012100200037 
 4.01       93.92      0.3851     0.0066                          C012100200038 
 4.01       99.30      0.4005     0.0068                          C012100200039 
 4.01      104.53      0.3841     0.0069                          C012100200040 
 4.01      109.61      0.3647     0.0064                          C012100200041 
 4.01      114.51      0.3257     0.0058                          C012100200042 
 4.01      119.28      0.2871     0.0050                          C012100200043 
 4.01      123.91      0.2486     0.0048                          C012100200044 
 4.01      128.37      0.2156     0.0041                          C012100200045 
 4.01      132.70      0.1886     0.0039                          C012100200046 
 4.01      136.89      0.1660     0.0035                          C012100200047 
 4.01      140.94      0.1408     0.0036                          C012100200048 
 4.01      144.88      0.1247     0.0031                          C012100200049 
 4.01      148.72      0.1047     0.0033                          C012100200050 
 4.01      152.46      0.0927     0.0029                          C012100200051 
 4.01      156.10      0.0768     0.0033                          C012100200052 
 4.01      159.66      0.0666     0.0026                          C012100200053 
 5.54       26.62      0.0607     0.0012                          C012100200054 
 5.54       33.21      0.0439     0.0012                          C012100200055 
 5.54       39.71      0.0337     0.0013                          C012100200056 
 5.54       46.15      0.0303     0.0014                          C012100200057 
 5.54       52.49      0.0341     0.0016                          C012100200058 
 5.54       58.75      0.0431     0.0020                          C012100200059 
 5.54       64.94      0.0584     0.0023                          C012100200060 
 5.54       71.00      0.0849     0.0027                          C012100200061 
 5.54       76.93      0.1270     0.0031                          C012100200062 
 5.54       82.72      0.1848     0.0036                          C012100200063 
 5.54       88.39      0.2636     0.0050                          C012100200064 
 5.54       93.94      0.3563     0.0063                          C012100200065 
 5.54       99.32      0.4344     0.0073                          C012100200066 
 5.54      104.55      0.4871     0.0080                          C012100200067 
 5.54      109.62      0.4952     0.0082                          C012100200068 
 5.54      114.53      0.4656     0.0076                          C012100200069 
 5.54      119.29      0.4206     0.0065                          C012100200070 
 5.54      123.92      0.3642     0.0062                          C012100200071 
