ENTRY            A0015   20241001                             A120A0015000    1 
SUBENT        A0015001   20241001                             A120A0015001    1 
BIB                 14         27                                 A0015001    2 
TITLE      Proton pick-up in the interaction of Ar-40 with Th-232 A0015001    3 
AUTHOR     (A.G.Artukh,V.V.Volkov,G.F.Gridnev,V.L.Mikheev)        A0015001    4 
REFERENCE  (J,SNP,23,136,1976) English translation                A0015001    5 
           (J,YF,23,261,1976)                                     A0015001    6 
           (J,NP/A,215,91,1973) -  Prelim. results. Part of data  A0015001    7 
           were taken from this ref.                              A0015001    8 
INSTITUTE  (4ZZZDUB)                                              A0015001    9 
FACILITY   (CYCLO,4ZZZDUB) 310-cm heavy-ion cyclotron.            A0015001   10 
SAMPLE     Metal,thorium, 3.9 mg/cm2.                             A0015001   11 
DETECTOR   (TELES,SIBAR) First detector (delta-E)-27 um.          A0015001   12 
           Solid angle=3.E-4 sr.; angle resolution 1.5 degr.      A0015001   13 
           or better.                                             A0015001   14 
METHOD     (SITA,EXTB,MOMIX,EDE)                                  A0015001   15 
MONITOR    (90-TH-232(18-AR-40,EL)90-TH-232,,DA)                  A0015001   16 
           Scattering angle=30 deg. Authors assumed that this     A0015001   17 
           is Rutherford cross-section.                           A0015001   18 
REL-REF    (R,,N.C.Northcliffe+,J,ND/A,7,233,1970) -              A0015001   19 
                           'Tables of Stopping Powers'.           A0015001   20 
CORRECTION Corrections for energy loss in the target for the      A0015001   21 
           reaction products detected were made by means of       A0015001   22 
           tables of specific energy loss (see REL-REF).          A0015001   23 
ERR-ANALYS No information about uncertainty                       A0015001   24 
STATUS     (APRVD) By V.L.Mikheev.                                A0015001   25 
HISTORY    (19780908C)                                            A0015001   26 
           (20080608A) BIB section updated                        A0015001   27 
            Corrections were made according to new EXFOR rules.   A0015001   28 
           (20241001A) SD: Corrections in all Subents.            A0015001   29 
ENDBIB              27          0                                 A0015001   30 
COMMON               1          3                                 A0015001   31 
EN                                                                A0015001   32 
MEV                                                               A0015001   33 
  379.                                                            A0015001   34 
ENDCOMMON            3          0                                 A0015001   35 
ENDSUBENT           34          0                                 A001500199999 
SUBENT        A0015002   20241001                             A120A0015002    1 
BIB                  3          3                                 A0015002    2 
REACTION   (90-TH-232(18-AR-40,X)ELEM,,DA/DE)                     A0015002    3 
STATUS     (CURVE,,A.G.Artukh+,J,SNP,23,136,1976) Fig.1           A0015002    4 
HISTORY    (20241001A) SD: SF5=IND deleted from REACTION code.    A0015002    5 
ENDBIB               3          0                                 A0015002    6 
NOCOMMON             0          0                                 A0015002    7 
DATA                 4        381                                 A0015002    8 
ELEMENT    ANG        E          DATA                             A0015002    9 
NO-DIM     ADEG       MEV        MB/SR/MEV                        A0015002   10 
        19.        10.       150.   4.35E-01                      A0015002   11 
        19.        10.       160.   7.04E-01                      A0015002   12 
        19.        10.       170.   1.14E+00                      A0015002   13 
        19.        10.       180.   1.14E+00                      A0015002   14 
        19.        10.       185.   1.85E+00                      A0015002   15 
        19.        10.       190.   2.35E+00                      A0015002   16 
        19.        10.       200.   2.08E+00                      A0015002   17 
        19.        10.       205.   2.24E+00                      A0015002   18 
        19.        10.       215.   2.47E+00                      A0015002   19 
        19.        10.       220.   2.35E+00                      A0015002   20 
        19.        10.       230.   2.35E+00                      A0015002   21 
        19.        10.       240.   1.64E+00                      A0015002   22 
        19.        10.       245.   2.35E+00                      A0015002   23 
        19.        10.       250.   1.45E+00                      A0015002   24 
        19.        10.       255.   1.14E+00                      A0015002   25 
        19.        10.       260.   7.94E-01                      A0015002   26 
        19.        10.       270.   8.13E-01                      A0015002   27 
        19.        10.       280.   5.53E-01                      A0015002   28 
        19.        10.       290.   6.24E-01                      A0015002   29 
        19.        10.       300.   3.03E-01                      A0015002   30 
        19.        10.       310.   1.30E-01                      A0015002   31 
        19.        20.       150.   8.03E-02                      A0015002   32 
        19.        20.       160.   2.10E-01                      A0015002   33 
        19.        20.       170.   2.70E-01                      A0015002   34 
        19.        20.       180.   3.02E-01                      A0015002   35 
        19.        20.       190.   4.30E-01                      A0015002   36 
        19.        20.       200.   4.20E-01                      A0015002   37 
        19.        20.       205.   4.30E-01                      A0015002   38 
        19.        20.       210.   4.30E-01                      A0015002   39 
        19.        20.       220.   4.30E-01                      A0015002   40 
        19.        20.       230.   4.20E-01                      A0015002   41 
        19.        20.       235.   3.90E-01                      A0015002   42 
        19.        20.       240.   5.50E-01                      A0015002   43 
        19.        20.       250.   6.20E-01                      A0015002   44 
        19.        20.       255.   6.20E-01                      A0015002   45 
        19.        20.       260.   7.00E-01                      A0015002   46 
        19.        20.       270.   6.20E-01                      A0015002   47 
        19.        20.       280.   5.50E-01                      A0015002   48 
        19.        20.       285.   5.40E-01                      A0015002   49 
        19.        20.       290.   3.90E-01                      A0015002   50 
        19.        20.       300.   4.30E-01                      A0015002   51 
        19.        20.       310.   3.02E-01                      A0015002   52 
        19.        20.       320.   2.70E-01                      A0015002   53 
        19.        20.       325.   1.65E-01                      A0015002   54 
        19.        20.       330.   1.46E-01                      A0015002   55 
        19.        20.       340.   8.03E-02                      A0015002   56 
        19.        20.       345.   3.50E-02                      A0015002   57 
        19.        20.       350.   4.00E-03                      A0015002   58 
        19.        30.       150.   1.00E-01                      A0015002   59 
        19.        30.       160.   1.70E-01                      A0015002   60 
        19.        30.       170.   1.30E-01                      A0015002   61 
        19.        30.       180.   1.50E-01                      A0015002   62 
        19.        30.       185.   2.10E-01                      A0015002   63 
        19.        30.       190.   2.40E-01                      A0015002   64 
        19.        30.       200.   2.30E-01                      A0015002   65 
        19.        30.       210.   2.20E-01                      A0015002   66 
        19.        30.       225.   2.30E-01                      A0015002   67 
        19.        30.       230.   2.40E-01                      A0015002   68 
        19.        30.       245.   2.30E-01                      A0015002   69 
        19.        30.       250.   2.40E-01                      A0015002   70 
        19.        30.       260.   3.00E-01                      A0015002   71 
        19.        30.       265.   3.40E-01                      A0015002   72 
        19.        30.       270.   3.40E-01                      A0015002   73 
        19.        30.       275.   3.40E-01                      A0015002   74 
        19.        30.       285.   5.50E-01                      A0015002   75 
        19.        30.       290.   7.00E-01                      A0015002   76 
        19.        30.       300.   1.08E+00                      A0015002   77 
        19.        30.       310.   1.19E+00                      A0015002   78 
        19.        30.       315.   1.29E+00                      A0015002   79 
        19.        30.       320.   1.85E+00                      A0015002   80 
        19.        30.       330.   2.99E+00                      A0015002   81 
        19.        30.       340.   4.85E+00                      A0015002   82 
        19.        30.       350.   7.86E+00                      A0015002   83 
        19.        30.       360.   4.30E+00                      A0015002   84 
        19.        30.       370.   2.40E-01                      A0015002   85 
        19.        30.       380.   4.90E-02                      A0015002   86 
        20.        10.       170.   1.15E+00                      A0015002   87 
        20.        10.       180.   1.47E+00                      A0015002   88 
