ENTRY            A0685   20040716                             0000A068500000001 
SUBENT        A0685001   20040716                             0000A068500100001 
BIB                 13         60                                 A068500100002 
TITLE      Elastic scattering of 7-Li+28-Si at near-barrier       A068500100003 
           energies                                               A068500100004 
REFERENCE  (J,PR/C,69,054602,2004)                                A068500100005 
REL-REF    (N,A0686002,A.PAKOU+,J,PL/B,556,21,2003) Elastic       A068500100006 
           scattering of 6Li+28Si at near-barrier energies        A068500100007 
AUTHOR     (A.Pakou, N.Alamanos, G.Doukelis, A.Gillibert,         A068500100008 
           G.Kalyva, M.Kokkoris, S.Kossionides, A.Lagoyannis,     A068500100009 
           A.Musumarra, C.Papachristodoulou, N.Patronis,          A068500100010 
           G.Perdikakis, D.Pierroutsakou, E.C.Pollacco, K.Rusek)  A068500100011 
INSTITUTE  (2GRCIOA) Department of physics. University of         A068500100012 
            Ioannina,                                             A068500100013 
           (2FR SAC) DSM/DAPNIA CEA, Saclay                       A068500100014 
           (2GRCGRC) Technical Educational Institute of Athens.   A068500100015 
           (2GRCATH) National Research Center, Demokritos.        A068500100016 
           (2GRCGRC) National Technical University of Athens.     A068500100017 
           (2ITYCAT) Dipartimento di Metodologie Fisiche e        A068500100018 
            Chimiche per l'Ingegneria.                            A068500100019 
           (2ITYITY) INFN Sezione di Napoli.                      A068500100020 
           (3POLIPJ) Department of Nuclear Reactions.             A068500100021 
            The Andrzej Soltan Institute for Nuclear Studies.     A068500100022 
SAMPLE     A 210- mug/cm2-thick, self-supported natural silicon   A068500100023 
           target, tilted by +/- 45 degree (depending on the      A068500100024 
           detector position).  A liquid-nitrogen cold trap close A068500100025 
           to the target holder reduced the target contamination  A068500100026 
           on carbon to minimum.                                  A068500100027 
MONITOR    (14-SI-0(3-LI-7,EL)14-SI-0,,DA)  The scattering at +/- A068500100028 
           15 degree, concerning the present bombarding energies, A068500100029 
           can be considered as being pure Rutherford.            A068500100030 
DETECTOR   (TELES,SIBAR,SIBAR) The DE silicon detector was 10     A068500100031 
           micrometers thick, while the E detector was 300        A068500100032 
           micrometers thick measuring the forward-angle          A068500100033 
           scattering,                                            A068500100034 
           (SIBAR)  A thin, 20- or 25- micrometers - thick siliconA068500100035 
           detector measuring the backward scattering.  The choiceA068500100036 
           of the thickness of the backward detector was such as  A068500100037 
           to allow light particles, like alphas from breakup     A068500100038 
           transfer and other contaminant reactions (7Li+12C), to A068500100039 
           go through while Li particles stop in the detector.    A068500100040 
FACILITY   (VDGT,2GRCATH) TN11/25 HVEC 5.5 MV                     A068500100041 
METHOD     (EXTB) 7Li2+ and 7Li3+ beams.  Beam currents were of   A068500100042 
           the order of 30 nA.                                    A068500100043 
           (EDE) The alpha group was well discriminated in the    A068500100044 
           forward detectors with the DE-E technique.             A068500100045 
HISTORY    (20040708C)                                            A068500100046 
           (20040708R) Data tables were recieved from A.Pakou     A068500100047 
           (20040716U) Last checking has been done.               A068500100048 
STATUS     (TABLE) From A.Pakou                                   A068500100049 
           (APRVD) By A.Pakou                                     A068500100050 
ADD-RES    (THEO,POT) The results were analyzed in a              A068500100051 
           double-folding model by using the BDM3Y1 interaction.  A068500100052 
           Previous data of 6Li+28Si, 6,7Li +138Ba, and           A068500100053 
           6,7Li+208Pb were also considered in the same           A068500100054 
           theoretical framework, in order to draw meaningful     A068500100055 
           comparisons.  An anomalous behavior for both the real  A068500100056 
           and imaginary part of the optical potential develops   A068500100057 
           for the weakly bound nuclei 6,7Li in the vicinity of   A068500100058 
           the barrier, which in total contradicts the            A068500100059 
           conventional threshold anomaly applied to stable       A068500100060 
           systems.  This behavior may be described only          A068500100061 
           qualitatively by dispersion relations.                 A068500100062 
ENDBIB              60          0                                 A068500100063 
COMMON               1          3                                 A068500100064 
ANG-RSL                                                           A068500100065 
ADEG                                                              A068500100066 
         1.                                                       A068500100067 
ENDCOMMON            3          0                                 A068500100068 
ENDSUBENT           67          0                                 A068500199999 
SUBENT        A0685002   20040716                             0000A068500200001 
BIB                  2          2                                 A068500200002 
REACTION   (14-SI-28(3-LI-7,EL)14-SI-28,,DA,,RTH)                 A068500200003 
ERR-ANALYS (ERR-S) Statistical uncertainty only.                  A068500200004 
ENDBIB               2          0                                 A068500200005 
NOCOMMON             0          0                                 A068500200006 
DATA                 4        140                                 A068500200007 
EN         ANG-CM     DATA-CM    ERR-S                            A068500200008 
MEV        ADEG       NO-DIM     NO-DIM                           A068500200009 
         8.     33.517    1.01635    0.00236                      A068500200010 
         8.     37.181    0.96808    0.00292                      A068500200011 
         8.     43.244    0.98431    0.00488                      A068500200012 
         8.     49.247    0.97646    0.00616                      A068500200013 
         8.     55.182    1.01361    0.00703                      A068500200014 
         8.     61.041     1.0169    0.01051                      A068500200015 
         8.     66.817    1.02035    0.01455                      A068500200016 
         8.     72.504    1.01957    0.01652                      A068500200017 
         8.     78.096    0.96433     0.0201                      A068500200018 
         8.     83.587    1.04171    0.02703                      A068500200019 
         8.     88.974    0.95661       0.03                      A068500200020 
         8.     99.421     0.9647     0.0372                      A068500200021 
         8.    104.478    1.01133    0.04172                      A068500200022 
         8.    109.421    0.97888    0.04085                      A068500200023 
         8.    114.253    0.90701    0.03931                      A068500200024 
         8.    118.974    0.93027    0.04459                      A068500200025 
         8.    123.587    0.83452    0.04236                      A068500200026 
         8.    128.096    0.84127     0.0397                      A068500200027 
         8.    132.504    0.78704    0.04673                      A068500200028 
         8.    132.504     0.8298    0.06013                      A068500200029 
         8.    136.817    0.80504     0.0393                      A068500200030 
         8.    141.041    0.80018    0.04915                      A068500200031 
         8.    145.182    0.79208    0.03316                      A068500200032 
        8.5     31.065    1.02238    0.00456                      A068500200033 
        8.5     37.181    0.99188     0.0092                      A068500200034 
        8.5     49.247    1.02022    0.02598                      A068500200035 
        8.5     61.041    0.99343    0.04103                      A068500200036 
        8.5     66.817    1.05061    0.04612                      A068500200037 
        8.5     72.504    1.06384     0.0575                      A068500200038 
        8.5     83.587     0.9222    0.05675                      A068500200039 
        8.5     94.253     0.9686    0.05379                      A068500200040 
        8.5    104.478    0.82916    0.03279                      A068500200041 
        8.5    114.253    0.87042    0.04592                      A068500200042 
        8.5    118.974    0.77396    0.04807                      A068500200043 
        8.5    123.587    0.76168     0.0551                      A068500200044 
        8.5    132.504    0.81389    0.06496                      A068500200045 
        8.5    141.041    0.72677    0.03834                      A068500200046 
        8.5  145.18201    0.56736    0.02229                      A068500200047 
         9.     33.517    0.98526    0.00278                      A068500200048 
         9.     37.181    0.98306    0.00337                      A068500200049 
         9.     43.244    0.99296    0.00405                      A068500200050 
         9.     46.854    1.01454    0.00389                      A068500200051 
         9.     49.247    0.98656    0.00528                      A068500200052 
         9.      50.44    1.01311    0.00432                      A068500200053 
         9.     54.001    1.00514    0.00503                      A068500200054 
         9.     55.182    1.03304    0.00654                      A068500200055 
         9.     57.535    0.96991     0.0062                      A068500200056 
         9.     61.041    0.98559     0.0089                      A068500200057 
         9.     66.817    0.98806    0.01296                      A068500200058 
         9.     72.504    0.99443    0.01635                      A068500200059 
         9.     78.096    0.88687    0.01855                      A068500200060 
         9.     83.587    0.94414    0.02329                      A068500200061 
         9.     88.974    0.86035    0.02536                      A068500200062 
         9.     94.253     0.8008    0.02533                      A068500200063 
         9.     99.421    0.78624    0.03881                      A068500200064 
         9.    104.478    0.72498    0.03011                      A068500200065 
         9.    109.421    0.69743    0.03328                      A068500200066 
         9.    114.253    0.66999    0.03281                      A068500200067 
         9.    118.974    0.62021    0.03218                      A068500200068 
         9.    123.587    0.67222    0.03241                      A068500200069 
         9.    128.096    0.60073    0.02888                      A068500200070 
         9.    132.504    0.54753    0.02488                      A068500200071 
         9.    136.817    0.53692    0.02583                      A068500200072 
         9.    141.041     0.4794    0.02792                      A068500200073 
         9.    145.182    0.51368    0.03436                      A068500200074 
        10.     24.905     1.0347    0.05578                      A068500200075 
        10.     31.065    0.99431    0.00799                      A068500200076 
        10.     37.181    1.04098     0.0088                      A068500200077 
        10.     49.247    1.02184    0.01323                      A068500200078 
        10.     55.182    0.97171     0.0236                      A068500200079 
        10.     61.041    0.92807    0.03157                      A068500200080 
        10.     72.504    0.79482    0.03433                      A068500200081 
        10.     83.587    0.60779    0.03725                      A068500200082 
        10.     94.253      0.508    0.03643                      A068500200083 
        10.     94.253    0.50861     0.0139                      A068500200084 
        10.    104.478    0.45605    0.03911                      A068500200085 
        10.    114.253    0.43051    0.04085                      A068500200086 
        10.    123.587    0.33181    0.04338                      A068500200087 
        10.    128.096    0.27407    0.03068                      A068500200088 
