ENTRY            O0933   20120606                             O048O093300000001 
SUBENT        O0933001   20120606                             O048O093300100001 
BIB                 15         37                                 O093300100002 
TITLE      Pb-206 states homologous to the 1.484 MeV, 11/2- state O093300100003 
           of Tl-205.                                             O093300100004 
AUTHOR     (P.Guazzoni,M.Jaskola,L.Zetta,G.Graw,R.Hertenberger,   O093300100005 
           D.Hofer, P.Schiemenz, U.Atzrott, R.Neu,G.Staudt)       O093300100006 
INSTITUTE  (2ITYMIL) Department of Physics                        O093300100007 
           (2GERMUN) Physical Section                             O093300100008 
           (2GERTUE) Physical Institute                           O093300100009 
REFERENCE  (J,PR/C,49,2784,1994)                                  O093300100010 
REL-REF    (R,O0931001,E.Gadioli+,J,PR/C,47,1129,1993) Details of O093300100011 
           experiment.                                            O093300100012 
SAMPLE     A Bi-209 target, thickness 40 mu-g/cm**2 on a carbon   O093300100013 
           backing of 16 mu-g/cm**2 thickness, was  used.         O093300100014 
           The energy calibration was performed using a           O093300100015 
           50-mu-g/cm**2 Pb-208 target on a 18 mu-g/cm**2 carbon  O093300100016 
           backing.                                               O093300100017 
ADD-RES    (COMP).Distorted-wave born approximation theory.       O093300100018 
           (POT)  Optical model parameters.                       O093300100019 
           (STRUC) Levels, spin, parity.                          O093300100020 
           Proposed scheme of weak-coupled states of the H9/2     O093300100021 
           proton with the one-proton-hole-two-neutron-hole statesO093300100022 
           excited in the Tl-205 core.                            O093300100023 
DETECTOR   (MAGSP) A quadrupole-dipole-dipole magnetic            O093300100024 
           spectrograph. The light-ion focal plane detector with  O093300100025 
           periodic readout.                                      O093300100026 
PART-DET   (A)                                                    O093300100027 
FACILITY   (VDGT,2GERMUN) The Garching HVEC MP tandem accelerator.O093300100028 
METHOD     (SITA)                                                 O093300100029 
           (BCINT)                                                O093300100030 
INC-SPECT  *EN-RSL. The overall energy resolution was about 12-   O093300100031 
           keV,resulting from the target energy loss.             O093300100032 
ERR-ANALYS (ANG-ERR-D) Data-point reader uncertainty.             O093300100033 
STATUS     (CURVE) By CAJAD from fig.2,3 of PR/C,49,2784,1994     O093300100034 
HISTORY    (20020130C)                                            O093300100035 
           (20030503U) Last checking has been done.               O093300100036 
           (20120606A) SD: Col. E-LVL and ANG-CM were swapped in  O093300100037 
           Subent 2;  headings E-LVL and ANG-CM were swapped in   O093300100038 
           Subent 3; ERR-T renamed on DATA-ERR in Subents 2,3,5.  O093300100039 
ENDBIB              37          0                                 O093300100040 
COMMON               2          3                                 O093300100041 
EN         EN-RSL                                                 O093300100042 
MEV        KEV                                                    O093300100043 
        22.        12.                                            O093300100044 
ENDCOMMON            3          0                                 O093300100045 
ENDSUBENT           44          0                                 O093300199999 
SUBENT        O0933002   20120606                             O048O093300200001 
BIB                  5         13                                 O093300200002 
REACTION   (83-BI-209(P,A)82-PB-206,PAR,DA)                       O093300200003 
EN-SEC     (E-LVL,82-PB-206)                                      O093300200004 
LEVEL-PROP (82-PB-206,E-LVL=4.818,SPIN=10.,PARITY=+1.)            O093300200005 
           (82-PB-206,E-LVL=4.912,SPIN=4.,PARITY=+1.)             O093300200006 
           (82-PB-206,E-LVL=4.925,SPIN=5.,PARITY=+1.)             O093300200007 
           (82-PB-206,E-LVL=4.941,SPIN=7.,PARITY=-1.)             O093300200008 
           (82-PB-206,E-LVL=5.011,SPIN=9.,PARITY=+1.)             O093300200009 
           (82-PB-206,E-LVL=5.078,SPIN=3.,PARITY=+1.)             O093300200010 
           (82-PB-206,E-LVL=5.112,SPIN=6.,PARITY=+1.)             O093300200011 
           (82-PB-206,E-LVL=5.149,SPIN=8.,PARITY=+1.)             O093300200012 
ERR-ANALYS (DATA-ERR). The uncertainty from error bars on figures O093300200013 
HISTORY    (20120606A) SD: Col. E-LVL and ANG-CM were swapped.    O093300200014 
                           ERR-T renamed on DATA-ERR.             O093300200015 
ENDBIB              13          0                                 O093300200016 
COMMON               1          3                                 O093300200017 
ANG-ERR-D                                                         O093300200018 
ADEG                                                              O093300200019 
       0.21                                                       O093300200020 
ENDCOMMON            3          0                                 O093300200021 
DATA                 4         72                                 O093300200022 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         O093300200023 
MEV        ADEG       MU-B/SR    PER-CENT                         O093300200024 
      4.818      10.79        9.9        13.                      O093300200025 
      4.818      15.59       12.1        10.                      O093300200026 
      4.818      20.59        8.7        11.                      O093300200027 
      4.818      25.71         8.        11.                      O093300200028 
      4.818      30.68       7.69         4.                      O093300200029 
      4.818      35.98        5.3         8.                      O093300200030 
      4.818      40.68       3.92         8.                      O093300200031 
      4.818      45.51        3.7        11.                      O093300200032 
      4.818      50.78        3.3        12.                      O093300200033 
      4.912      10.17        7.8        13.                      O093300200034 
      4.912      14.73        5.5        15.                      O093300200035 
      4.912      20.16        4.4        16.                      O093300200036 
      4.912      25.13        4.5        16.                      O093300200037 
      4.912      29.68        3.5        11.                      O093300200038 
      4.912      34.83       2.45        11.                      O093300200039 
      4.912      39.83       1.86        14.                      O093300200040 
      4.912      44.78        2.1        14.                      O093300200041 
      4.912      49.91       1.69        16.                      O093300200042 
      4.925        9.2        5.3        17.                      O093300200043 
      4.925      14.06        3.5        17.                      O093300200044 
      4.925       19.3        4.2        17.                      O093300200045 
      4.925      24.25        4.9        16.                      O093300200046 
      4.925      29.54        3.8        11.                      O093300200047 
      4.925      34.08        3.4         9.                      O093300200048 
      4.925      39.51       2.52        11.                      O093300200049 
      4.925      44.34       2.37        13.                      O093300200050 
      4.925      49.47       1.89        15.                      O093300200051 
      4.941       8.54        5.5        13.                      O093300200052 
      4.941      13.63        6.4        14.                      O093300200053 
      4.941      18.45        6.5        14.                      O093300200054 
      4.941      23.71        6.6        15.                      O093300200055 
      4.941      28.81        7.1         8.                      O093300200056 
      4.941      33.83        4.4         9.                      O093300200057 
      4.941      38.52        3.8        11.                      O093300200058 
      4.941      43.64        3.5         9.                      O093300200059 
      4.941      48.93        2.7        11.                      O093300200060 
      5.011      10.35       11.2        12.                      O093300200061 
      5.011      15.28        8.1        12.                      O093300200062 
      5.011      20.32         9.        11.                      O093300200063 
      5.011      25.23        8.1        10.                      O093300200064 
      5.011      30.45        6.3         5.                      O093300200065 
      5.011      35.37         5.         8.                      O093300200066 
      5.011      40.29       4.32         6.                      O093300200067 
      5.011      45.08        2.9        10.                      O093300200068 
      5.011      50.44        2.4        13.                      O093300200069 
      5.078       9.45        6.3        14.                      O093300200070 
      5.078      14.69        3.8        18.                      O093300200071 
      5.078      19.46        3.1        19.                      O093300200072 
      5.078      24.67        2.6        19.                      O093300200073 
      5.078      30.02       2.54        11.                      O093300200074 
      5.078       35.2       2.92        10.                      O093300200075 
      5.078      40.43        2.2        10.                      O093300200076 
      5.078      44.61       1.73        16.                      O093300200077 
      5.078      49.82       1.43        16.                      O093300200078 
      5.112       9.13        6.8        15.                      O093300200079 
      5.112      13.74        6.2        15.                      O093300200080 
      5.112      19.09        6.2        13.                      O093300200081 
      5.112      24.47         4.        18.                      O093300200082 
      5.112      29.25        2.9        10.                      O093300200083 
      5.112      34.31       2.52        12.                      O093300200084 
      5.112      39.36       2.51         9.                      O093300200085 
      5.112      44.16       1.56        16.                      O093300200086 
      5.112      49.48        2.1        14.                      O093300200087 
      5.149       8.56        6.5        15.                      O093300200088 
      5.149      13.32        5.7        16.                      O093300200089 
      5.149      18.93        7.9        11.                      O093300200090 
      5.149      23.86        5.9        14.                      O093300200091 
      5.149      28.77        5.3         8.                      O093300200092 
      5.149      33.52        5.1         6.                      O093300200093 
      5.149      38.91       3.39         8.                      O093300200094 
      5.149       43.5        3.8        11.                      O093300200095 
      5.149      49.01        3.2         9.                      O093300200096 
ENDDATA             74          0                                 O093300200097 
ENDSUBENT           96          0                                 O093300299999 
SUBENT        O0933003   20120606                             O048O093300300001 
BIB                  5         13                                 O093300300002 
REACTION   (83-BI-209(P,A)82-PB-206,PAR,POL/DA,,ANA)              O093300300003 
LEVEL-PROP (82-PB-206,E-LVL=4.818,SPIN=10.,PARITY=+1.)            O093300300004 
           (82-PB-206,E-LVL=4.912,SPIN=4.,PARITY=+1.)             O093300300005 
           (82-PB-206,E-LVL=4.925,SPIN=5.,PARITY=+1.)             O093300300006 
           (82-PB-206,E-LVL=4.941,SPIN=7.,PARITY=-1.)             O093300300007 
           (82-PB-206,E-LVL=5.011,SPIN=9.,PARITY=+1.)             O093300300008 
           (82-PB-206,E-LVL=5.078,SPIN=3.,PARITY=+1.)             O093300300009 
           (82-PB-206,E-LVL=5.112,SPIN=6.,PARITY=+1.)             O093300300010 
           (82-PB-206,E-LVL=5.149,SPIN=8.,PARITY=+1.)             O093300300011 
EN-SEC     (E-LVL,82-PB-206)                                      O093300300012 
ERR-ANALYS (DATA-ERR). The uncertainty from error bars on figures O093300300013 
HISTORY    (20120606A) SD: Headings E-LVL and ANG-CM were swapped.O093300300014 
                           ERR-T renamed on DATA-ERR.             O093300300015 
ENDBIB              13          0                                 O093300300016 
COMMON               1          3                                 O093300300017 
ANG-ERR-D                                                         O093300300018 
ADEG                                                              O093300300019 
       0.22                                                       O093300300020 
ENDCOMMON            3          0                                 O093300300021 
DATA                 4         72                                 O093300300022 
E-LVL      ANG-CM     DATA       DATA-ERR                         O093300300023 
MEV        ADEG       NO-DIM     NO-DIM                           O093300300024 
      4.818      10.01      -0.09       0.15                      O093300300025 
      4.818      14.41       0.09       0.13                      O093300300026 
      4.818      19.71      -0.44       0.14                      O093300300027 
      4.818      24.44      -0.38       0.15                      O093300300028 
      4.818      30.07      -0.28       0.09                      O093300300029 
      4.818       35.2       0.07       0.11                      O093300300030 
      4.818      40.11      -0.04        0.1                      O093300300031 
      4.818      45.47      -0.09       0.13                      O093300300032 
      4.818      50.22      -0.12       0.15                      O093300300033 
      4.912       9.52      -0.36       0.18                      O093300300034 
      4.912      13.82      -0.48       0.18                      O093300300035 
      4.912      19.12     -0.988       0.18                      O093300300036 
      4.912      24.48      -0.27       0.21                      O093300300037 
      4.912      29.74       0.18       0.15                      O093300300038 
      4.912      34.78        0.2       0.18                      O093300300039 
      4.912       39.7       0.05       0.16                      O093300300040 
      4.912      44.49      -0.19        0.2                      O093300300041 
