ENTRY            O2476   20230520                             O096O2476  0    1 
SUBENT        O2476001   20230520                             O096O2476  1    1 
BIB                  7         28                                 O2476  1    2 
TITLE      Measurement of proton induced gamma-ray emission cross O2476  1    3 
            sections on Na from 1.0 to 4.1 MeV                    O2476  1    4 
AUTHOR     (M.Chiari, E.Alves, I.Bogdanovic Radovic, J.Cruz,      O2476  1    5 
            L.Csedreki, M.Fonseca, D.Galaviz, A.Henriques,        O2476  1    6 
            M.Jaksic, A.P.Jesus, O.Kakuee, A.Z.Kiss, A.Lagoyannis,O2476  1    7 
            F.Lourenco, H.Luis, J.Machado, B.Melon, C.K.Nuviadenu,O2476  1    8 
            L.Salvestrini, N.Sharifzadeh, Z.Siketic, G.A.Sziki,   O2476  1    9 
            Z.Szikszai, P.Teubig, P.Velho, I.Zamboni, M.Zarza)    O2476  1   10 
INSTITUTE  (2ITYFIR,3CRORBZ,2PRTNOV,3HUNDEB,2PRTLIS,3IRNNRT,      O2476  1   11 
           2GRCATH,3HUNKOS)                                       O2476  1   12 
           (2PRTPRT) Universidade Europeia Laureate International O2476  1   13 
           Universities, Lisboa, Portugal                         O2476  1   14 
           (2PRTPRT) Servico de Medicina Nuclear, Hospital Garcia O2476  1   15 
           da Horta, Almada, Portugal                             O2476  1   16 
           (3GHAGHA) Ghana Atomic Energy Commission, Accra, Ghana O2476  1   17 
           (3IRNIRN) Payame Noor University, Tehran, Iran         O2476  1   18 
           (2PRTPRT) Instituto Portugues de Oncologia, R. Prof.   O2476  1   19 
           Lima Basto, Lisboa, Portugal                           O2476  1   20 
REFERENCE  (J,NIM/B,441,108,2019)                                 O2476  1   21 
           #doi:10.1016/j.nimb.2017.01.043                        O2476  1   22 
EN-SEC     (E,G)                                                  O2476  1   23 
INC-SPECT  Mean proton energies in the target layers calculated   O2476  1   24 
           taking into account the appropriate energy loss of     O2476  1   25 
           protons of incident energy E0 in the Na-containing     O2476  1   26 
           target and in the Ag or Au thin films, using SRIM2003  O2476  1   27 
           stopping powers                                        O2476  1   28 
HISTORY    (20200825C) VS                                         O2476  1   29 
           (20230520A) SD: Correction in Subent 002.              O2476  1   30 
ENDBIB              28          0                                 O2476  1   31 
NOCOMMON             0          0                                 O2476  1   32 
ENDSUBENT           31          0                                 O2476  199999 
SUBENT        O2476002   20230520                             O096O2476  2    1 
BIB                  8         23                                 O2476  2    2 
REACTION   (11-NA-23(P,INL)11-NA-23,PAR,DA,G)                     O2476  2    3 
FACILITY   (VDGT,2ITYFIR)                                         O2476  2    4 
SAMPLE     NaF evaporated on Ag self-supporting thin film.        O2476  2    5 
           Thickness: 5.08E+17 at/cm2 Na, 2.85E+17 at/cm2 Ag.     O2476  2    6 
           Stoichiometric ratio: 1.79 +- 0.04                     O2476  2    7 
DETECTOR   (HPGE) Three HPGe (25% or 50% relative efficiency)     O2476  2    8 
           placed at at an angle of 90,45 and 0 degrees and at a  O2476  2    9 
           distance of 204, 189 and 209 mm, respectively.         O2476  2   10 
           (SI) 100 mm2 Si PIN diode detectors used for the       O2476  2   11 
           simultaneous detection of the elastic backscattered    O2476  2   12 
           protons                                                O2476  2   13 
MONITOR    (47-AG-0(P,EL)47-AG-0,,DA,,RTH)                        O2476  2   14 
ERR-ANALYS Uncertainty budget affecting the absolute differential O2476  2   15 
           cross-section values (1 standard deviation):           O2476  2   16 
           (ERR-S) 441 keV gamma-ray peak area                    O2476  2   17 
           (ERR-1) p + Ag elastic peak area               - 1.0%  O2476  2   18 
           (ERR-2) Na-to-Ag atomic ratio                  - 2.0%  O2476  2   19 
           (ERR-3) Particle detector solid angle          - 2.4%  O2476  2   20 
           (ERR-4) gamma-ray detector absolute efficiency - 6%    O2476  2   21 
STATUS     (TABLE) Figs. 4 and 5 upper panels INFN LABEC data at  O2476  2   22 
           45 degrees and Fig 8. of Nucl.Instr.Meth.B441(2019)108 O2476  2   23 
           Numerical data submitted by M. Chiari to IBANDL.       O2476  2   24 
HISTORY    (20230520A) SD: ERR-S deleted from COMMON section.     O2476  2   25 
ENDBIB              23          0                                 O2476  2   26 
COMMON               7          6                                 O2476  2   27 
E          ERR-1      ERR-2      ERR-3      ERR-4      MONIT-ERR  O2476  2   28 
EN-ERR                                                            O2476  2   29 
KEV        PER-CENT   PER-CENT   PER-CENT   PER-CENT   PER-CENT   O2476  2   30 
PER-CENT                                                          O2476  2   31 
       441.        1.0        2.0        2.4         6.        1.0O2476  2   32 
        0.1                                                       O2476  2   33 
ENDCOMMON            6          0                                 O2476  2   34 
DATA                 4        732                                 O2476  2   35 
ANG        EN         DATA       ERR-S                            O2476  2   36 
ADEG       KEV        MB/SR      MB/SR                            O2476  2   37 
        0.0   2463.330      3.450      0.210                      O2476  2   38 
        0.0   2473.310      3.880      0.230                      O2476  2   39 
        0.0   2478.300      4.990      0.300                      O2476  2   40 
        0.0   2483.290     10.460      0.590                      O2476  2   41 
        0.0   2488.280      8.170      0.460                      O2476  2   42 
        0.0   2493.270      6.320      0.360                      O2476  2   43 
        0.0   2503.250      7.250      0.410                      O2476  2   44 
        0.0   2508.240      8.780      0.490                      O2476  2   45 
        0.0   2513.230     10.500      0.580                      O2476  2   46 
        0.0   2518.220     12.410      0.680                      O2476  2   47 
        0.0   2523.210     14.030      0.780                      O2476  2   48 
        0.0   2528.200     13.150      0.730                      O2476  2   49 
        0.0   2533.190     10.630      0.590                      O2476  2   50 
        0.0   2543.170      6.500      0.370                      O2476  2   51 
        0.0   2553.150      4.340      0.250                      O2476  2   52 
        0.0   2563.130      3.250      0.190                      O2476  2   53 
        0.0   2573.110      2.450      0.150                      O2476  2   54 
        0.0   2578.100      4.420      0.250                      O2476  2   55 
        0.0   2583.090      7.020      0.390                      O2476  2   56 
        0.0   2585.580      6.560      0.370                      O2476  2   57 
        0.0   2588.080      5.540      0.310                      O2476  2   58 
        0.0   2593.070      4.280      0.250                      O2476  2   59 
        0.0   2603.040      3.250      0.190                      O2476  2   60 
        0.0   2608.030      3.300      0.200                      O2476  2   61 
        0.0   2613.020      2.970      0.170                      O2476  2   62 
        0.0   2623.000      2.720      0.160                      O2476  2   63 
        0.0   2632.980      2.820      0.160                      O2476  2   64 
        0.0   2642.960      2.960      0.170                      O2476  2   65 
        0.0   2652.940      3.540      0.200                      O2476  2   66 
        0.0   2662.920      4.590      0.260                      O2476  2   67 
        0.0   2672.900      6.590      0.370                      O2476  2   68 
        0.0   2677.890      8.010      0.450                      O2476  2   69 
        0.0   2682.880      9.610      0.540                      O2476  2   70 
        0.0   2685.380      9.100      0.510                      O2476  2   71 
        0.0   2687.870      8.130      0.450                      O2476  2   72 
        0.0   2692.860      5.510      0.310                      O2476  2   73 
        0.0   2702.830      2.760      0.170                      O2476  2   74 
        0.0   2712.800      2.350      0.140                      O2476  2   75 
        0.0   2722.780      2.260      0.140                      O2476  2   76 
        0.0   2732.750      2.550      0.150                      O2476  2   77 
        0.0   2742.730      3.130      0.180                      O2476  2   78 
        0.0   2747.720      5.030      0.290                      O2476  2   79 
        0.0   2750.220      6.810      0.380                      O2476  2   80 
        0.0   2752.710      6.740      0.380                      O2476  2   81 
        0.0   2755.210      5.870      0.340                      O2476  2   82 
        0.0   2757.700      4.600      0.270                      O2476  2   83 
        0.0   2762.690      3.470      0.210                      O2476  2   84 
        0.0   2772.670      3.030      0.180                      O2476  2   85 
        0.0   2782.650      3.120      0.180                      O2476  2   86 
        0.0   2792.630      3.220      0.190                      O2476  2   87 
        0.0   2797.620      3.620      0.220                      O2476  2   88 
        0.0   2802.610      4.460      0.260                      O2476  2   89 
        0.0   2807.600      4.140      0.250                      O2476  2   90 
        0.0   2812.590      4.680      0.270                      O2476  2   91 
        0.0   2822.570      6.620      0.380                      O2476  2   92 
        0.0   2827.560      7.830      0.440                      O2476  2   93 
        0.0   2832.550      8.850      0.500                      O2476  2   94 
        0.0   2837.540      9.830      0.550                      O2476  2   95 
        0.0   2842.520     11.860      0.660                      O2476  2   96 
        0.0   2845.520     15.620      0.860                      O2476  2   97 
        0.0   2848.510     22.940      1.250                      O2476  2   98 
        0.0   2851.510     20.250      1.110                      O2476  2   99 
        0.0   2854.500     16.530      0.910                      O2476  2  100 
        0.0   2857.490     14.930      0.820                      O2476  2  101 
        0.0   2862.480     12.370      0.680                      O2476  2  102 
        0.0   2867.470     10.780      0.600                      O2476  2  103 
        0.0   2872.460      9.740      0.540                      O2476  2  104 
        0.0   2882.440      8.200      0.460                      O2476  2  105 
        0.0   2886.440      7.580      0.430                      O2476  2  106 
        0.0   2892.420      6.790      0.380                      O2476  2  107 
        0.0   2902.400      5.410      0.310                      O2476  2  108 
        0.0   2912.380      4.870      0.280                      O2476  2  109 
        0.0   2916.380      6.950      0.390                      O2476  2  110 
        0.0   2919.370      5.090      0.300                      O2476  2  111 
        0.0   2926.360      4.100      0.240                      O2476  2  112 
        0.0   2936.340      4.060      0.230                      O2476  2  113 
        0.0   2946.320      3.600      0.210                      O2476  2  114 
        0.0   2956.300      3.640      0.210                      O2476  2  115 
        0.0   2966.270      3.610      0.210                      O2476  2  116 
